pfr_id,cfb_id,gsis_id,player_name,position,draft_year,draft_round,draft_pick,draft_team,college,height_in,weight_lbs,forty_yard,vertical_jump,broad_jump,bench_reps,cone_drill,shuttle,col_pass_completions,col_pass_attempts,col_pass_yards,col_pass_tds,col_pass_ints,col_rush_attempts,col_rush_yards,col_rush_tds,col_receptions,col_rec_yards,col_rec_tds,weighted_av,draft_team_av,nfl_games,pro_bowls,all_pro,seasons_started,hof,position_group,missing_outcome,missing_combine,missing_height_weight,missing_college_stats
FordJa01,jacoby-ford-1,00-0027709,Jacoby Ford,WR,2010,4,108,OAK,clemson,69.0,186.0,4.28,33.5,115.0,15.0,7.0,4.44,2.0,2.0,55.0,1.0,0.0,8141818.0,10417296122.0,2.0,12175556.0,120310710779.0,1446.0,12.0,12.0,38.0,0,0,1,False,skill_pass,False,False,False,False
KirkCh01,christian-kirk-1,00-0034775,Christian Kirk,WR,2018,2,47,ARI,texas a&m,70.0,201.0,4.47,35.5,115.0,20.0,7.09,4.45,0.0,2.0,0.0,0.0,0.0,1184.0,543531.0,0.0,808371.0,1009928919.0,7910.0,42.0,23.0,106.0,0,0,7,False,skill_pass,False,False,False,False
GabbBl00,blaine-gabbert-1,00-0027948,Blaine Gabbert,QB,2011,1,10,JAX,missouri,76.0,234.0,4.61,33.5,120.0,,6.84,4.26,5262301.0,13445475.0,4335933186.0,2416.0,99.0,6103112.0,22204232.0,35.0,1.0,-10.0,0.0,17.0,7.0,69.0,0,0,2,False,skill_pass,False,True,False,False
KaepCo00,colin-kaepernick-1,00-0027974,Colin Kaepernick,QB,2011,2,36,SFO,nevada,77.0,233.0,4.53,32.5,115.0,,6.85,4.18,121208166233.0,225383282359.0,1923284920523022.0,17222021.0,3768.0,96161161173.0,521113011831206.0,6171620.0,1.0,6.0,1.0,45.0,45.0,69.0,0,0,4,False,skill_pass,False,True,False,False
LockJa00,jake-locker-1,00-0027946,Jake Locker,QB,2011,1,8,TEN,washington,74.0,231.0,4.51,35.0,120.0,,6.77,4.12,15550230184.0,32893395332.0,206251228002265.0,1412117.0,150119.0,17256112114.0,986180388385.0,13376.0,11.0,1516.0,0.0,15.0,15.0,30.0,0,0,1,False,skill_pass,False,True,False,False
DaltAn00,andy-dalton-1,00-0027973,Andy Dalton,QB,2011,2,35,CIN,texas christian,74.0,215.0,4.83,29.5,106.0,,6.93,4.27,222182199209.0,371307323316.0,2459224227562857.0,10112327.0,11586.0,9811311686.0,232432512435.0,5836.0,1.0,27.0,0.0,92.0,82.0,179.0,3,0,11,False,skill_pass,False,True,False,False
MahoPa00,patrick-mahomes-1,00-0033873,Patrick Mahomes,QB,2017,1,10,KAN,texas tech,74.0,225.0,4.8,30.0,114.0,,6.88,4.08,105364388.0,185573591.0,154746535052.0,163641.0,41510.0,46131131.0,104456285.0,1012.0,1.0,3.0,0.0,115.0,115.0,126.0,6,2,7,False,skill_pass,False,True,False,False
KizeDe00,deshone-kizer-1,00-0033899,DeShone Kizer,QB,2017,2,52,CLE,notre dame,76.0,233.0,4.83,30.5,107.0,,7.4,4.53,211212.0,335361.0,28842925.0,2126.0,109.0,134129.0,520472.0,108.0,1.0,4.0,0.0,6.0,5.0,18.0,0,0,1,False,skill_pass,False,True,False,False
AdamRo01,rodney-adams-1,00-0033957,Rodney Adams,WR,2017,5,170,MIN,south florida,73.0,189.0,4.44,29.5,125.0,8.0,6.98,4.28,0.0,1.0,0.0,0.0,0.0,151023.0,55281231.0,115.0,2234567.0,15323822822.0,295.0,0.0,,1.0,0,0,0,False,skill_pass,False,False,False,False
PeteNa00,nathan-peterman-1,00-0033958,Nathan Peterman,QB,2017,5,171,BUF,pittsburgh,74.0,226.0,4.82,31.0,110.0,,7.14,4.31,1010193185.0,2320314306.0,454922872855.0,2027.0,2087.0,698672.0,-613233286.0,113.0,1.0,-211.0,0.0,3.0,2.0,15.0,0,0,0,False,skill_pass,False,True,False,False
TrubMi00,mitch-trubisky-1,00-0033869,Mitchell Trubisky,QB,2017,1,2,CHI,north carolina,74.0,222.0,4.67,27.5,116.0,,6.87,4.25,4240304.0,7847446.0,4595553748.0,5630.0,406.0,111693.0,30101308.0,35.0,1.0,8.0,0.0,40.0,34.0,82.0,1,0,4,False,skill_pass,False,True,False,False
ThomLo00,logan-thomas-1,00-0031260,Logan Thomas,QB,2014,4,120,ARI,virginia tech,78.0,248.0,4.61,35.5,118.0,,7.05,4.18,12234220227.0,26391429402.0,107301329762907.0,191816.0,101613.0,6153174162.0,22469524344.0,1194.0,11.0,29.0,10.0,15.0,0.0,94.0,0,0,3,False,skill_pass,False,True,False,False
McNuMa00,marvin-mcnutt-1,00-0029424,Marvin McNutt,WR,2012,6,194,PHI,iowa,75.0,216.0,4.48,37.0,122.0,,7.15,4.07,1000.0,3111.0,10000.0,0.0,1000.0,116.0,558.0,0.0,1345382.0,116748611315.0,8812.0,0.0,0.0,5.0,0,0,0,False,skill_pass,False,True,False,False
RobiDe01,demarcus-robinson-3,00-0032775,Demarcus Robinson,WR,2016,4,126,KAN,florida,73.0,203.0,4.59,34.5,123.0,,6.77,4.19,0.0,1.0,0.0,0.0,0.0,11.0,31.0,0.0,55348.0,23810522.0,72.0,27.0,13.0,161.0,0,0,3,False,skill_pass,False,True,False,False
MayfBa00,baker-mayfield-1,00-0034855,Baker Mayfield,QB,2018,1,1,CLE,oklahoma,73.0,215.0,4.84,29.0,111.0,,7.0,4.28,218269254285.0,340395358404.0,2315370039654627.0,12364043.0,9786.0,881417897.0,190405177311.0,3765.0,1.0,2.0,1.0,80.0,35.0,123.0,2,0,6,False,skill_pass,False,True,False,False
AlleJo02,josh-allen-7,00-0034857,Josh Allen,QB,2018,1,7,BUF,wyoming,77.0,237.0,4.75,33.5,119.0,,6.9,4.4,4209152.0,6373270.0,5132031812.0,2816.0,156.0,314392.0,40512204.0,75.0,11.0,42.0,10.0,111.0,111.0,128.0,4,0,7,False,skill_pass,False,True,False,False
FinlRy00,ryan-finley-1,00-0035652,Ryan Finley,QB,2019,4,104,CIN,north carolina st.,76.0,213.0,4.73,30.5,116.0,,7.2,4.2,1246243311300.0,2770402478447.0,1.614853055351436e+17,21181721.0,148610.0,722746940.0,31429419420.0,131.0,2.0,18.0,0.0,2.0,2.0,8.0,0,0,0,False,skill_pass,False,True,False,False
BortBl00,blake-bortles-1,00-0031407,Blake Bortles,QB,2014,1,3,JAX,central florida,77.0,232.0,4.93,32.5,115.0,,7.08,4.21,75251259.0,110399382.0,95830593581.0,62525.0,379.0,218787.0,4285272.0,186.0,1.0,-3.0,0.0,44.0,44.0,78.0,0,0,5,False,skill_pass,False,True,False,False
PresDa01,dak-prescott-1,00-0033077,Dak Prescott,QB,2016,4,135,DAL,mississippi st.,74.0,226.0,4.79,32.5,116.0,,7.11,4.32,18156244316.0,29267396477.0,194194034493793.0,4102729.0,7115.0,32134210160.0,118829986588.0,4131410.0,22.0,5335.0,21.0,104.0,104.0,139.0,4,0,8,False,skill_pass,False,True,False,False
DobbJo00,joshua-dobbs-1,00-0033949,Joshua Dobbs,QB,2017,4,135,PIT,tennessee,75.0,216.0,4.64,33.0,122.0,,6.75,4.31,72112205225.0,121177344357.0,695120622912946.0,291527.0,66512.0,38104146150.0,189469671831.0,181112.0,11.0,584.0,11.0,9.0,0.0,27.0,0,0,0,False,skill_pass,False,True,False,False
ManuEJ00,ej-manuel-1,00-0030526,EJ Manuel,QB,2013,1,16,BUF,florida st.,77.0,237.0,4.65,34.0,118.0,,7.08,4.21,6965203263.0,10693311387.0,81786126663392.0,241823.0,64810.0,4441110103.0,195170151310.0,2144.0,0.0,11.0,0.0,10.0,10.0,30.0,0,0,1,False,skill_pass,False,True,False,False
LockDr00,drew-lock-1,00-0035704,Drew Lock,QB,2019,2,42,DEN,missouri,76.0,228.0,4.69,31.0,112.0,,7.03,4.12,129237242275.0,263434419437.0,1332339939643498.0,4234428.0,810138.0,52524455.0,28123111175.0,1116.0,1.0,21.0,1.0,14.0,12.0,41.0,0,0,1,False,skill_pass,False,True,False,False
WillJa01,james-williams-5,00-0019491,James Williams,WR,2000,6,175,SEA,marshall,71.0,180.0,4.59,36.0,123.0,,7.22,4.16,0.0,1.0,0.0,0.0,0.0,10292122.0,585395563.0,6112.0,487183.0,342482613.0,134.0,4.0,4.0,30.0,0,0,0,False,skill_pass,False,True,False,False
McClDe00,dexter-mccluster-1,00-0027651,Dexter McCluster,WR,2010,2,36,KAN,mississippi,69.0,172.0,4.53,37.5,118.0,20.0,,4.06,1.0,51.0,27.0,1.0,20.0,86109181.0,68636551169.0,1068.0,15274444.0,232326625520.0,1213.0,21.0,17.0,89.0,1,0,1,False,skill_pass,False,True,False,False
JoneDa05,daniel-jones-4,00-0035710,Daniel Jones,QB,2019,1,6,NYG,duke,77.0,221.0,4.81,33.5,120.0,,7.0,4.41,263257237.0,415453392.0,279526912674.0,151422.0,9119.0,120161104.0,431518319.0,773.0,11.0,6.0,0.0,52.0,40.0,83.0,0,0,5,False,skill_pass,False,True,False,False
LuckAn00,andrew-luck-1,00-0029668,Andrew Luck,QB,2012,1,1,IND,stanford,76.0,234.0,4.59,36.0,124.0,,6.8,4.28,162263288.0,288372404.0,257533383517.0,133237.0,4810.0,615547.0,354453150.0,232.0,11.0,1113.0,0.0,72.0,72.0,86.0,4,0,5,False,skill_pass,False,True,False,False
HursHa00,hayden-hurst-1,00-0034830,Hayden Hurst,TE,2018,1,25,BAL,south carolina,76.0,250.0,4.67,31.5,120.0,,7.19,4.37,20.0,21.0,210.0,0.0,0.0,29.0,930.0,1.0,84844.0,106616559.0,12.0,17.0,6.0,88.0,0,0,1,False,skill_pass,False,True,False,False
KafkMi00,mike-kafka-1,00-0027722,Mike Kafka,QB,2010,4,122,PHI,northwestern,75.0,225.0,4.93,32.0,110.0,,6.96,4.37,55232319.0,96346492.0,494113303430.0,10216.0,50312.0,48268150.0,2638321299.0,2018.0,1.0,24.0,1.0,0.0,0.0,4.0,0,0,0,False,skill_pass,False,True,False,False
MariMa01,marcus-mariota-1,00-0032268,Marcus Mariota,QB,2015,1,2,TEN,oregon,76.0,222.0,4.52,36.0,121.0,,6.87,4.11,230245304.0,336386445.0,267736654454.0,323142.0,644.0,10696135.0,752715770.0,5915.0,11.0,226.0,11.0,60.0,43.0,104.0,0,0,5,False,skill_pass,False,True,False,False
DorsPh00,phillip-dorsett-1,00-0032208,Phillip Dorsett,WR,2015,1,29,IND,miami,70.0,185.0,4.33,37.0,122.0,13.0,6.7,4.11,12.0,12.0,1626.0,10.0,0.0,52.0,,0.0,14581336.0,147842272871.0,14210.0,16.0,7.0,94.0,0,0,0,False,skill_pass,False,False,False,False
HundBr00,brett-hundley-1,00-0031589,Brett Hundley,QB,2015,5,147,GNB,ucla,75.0,226.0,4.63,36.0,120.0,,6.93,3.98,319248271.0,479369392.0,374530713155.0,292422.0,1195.0,160160159.0,355748644.0,91110.0,11.0,79.0,10.0,5.0,5.0,18.0,0,0,1,False,skill_pass,False,True,False,False
LockTy00,tyler-lockett-1,00-0032211,Tyler Lockett,WR,2015,3,69,SEA,kansas st.,70.0,182.0,4.4,35.5,121.0,,6.89,4.07,0.0,1.0,0.0,0.0,0.0,10723.0,110551017.0,0.0,184481106.0,24668712621515.0,341111.0,68.0,67.0,178.0,1,1,10,False,skill_pass,False,True,False,False
DiggSt00,stefon-diggs-1,00-0031588,Stefon Diggs,WR,2015,5,146,MIN,maryland,72.0,195.0,4.46,35.0,115.0,,7.03,4.32,10.0,21.0,80.0,10.0,0.0,2075.0,1144528.0,0.0,543462.0,848587792.0,635.0,90.0,32.0,161.0,4,1,10,False,skill_pass,False,True,False,False
SanuMo00,mohamed-sanu-1,00-0029632,Mohamed Sanu,WR,2012,3,83,CIN,rutgers,73.0,211.0,4.62,36.0,126.0,19.0,6.88,4.22,161.0,792.0,381609.0,130.0,0.0,62594.0,,540.0,5144115.0,6394181206.0,327.0,41.0,15.0,136.0,0,0,5,False,skill_pass,False,False,False,False
PoseDe00,devier-posey-1,00-0029673,DeVier Posey,WR,2012,3,68,HOU,ohio st.,74.0,211.0,4.39,36.5,123.0,14.0,7.03,4.15,1.0,1.0,39.0,1.0,0.0,21.0,,0.0,11605312.0,117828848162.0,1872.0,2.0,2.0,26.0,0,0,0,False,skill_pass,False,False,False,False
WilsRu00,russell-wilson-1,00-0029263,Russell Wilson,QB,2012,3,75,SEA,wisconsin,71.0,204.0,4.53,34.0,118.0,,6.97,4.09,150224308225.0,275378527309.0,1955302735633175.2,17312833.0,111144.0,11610314379.0,388260435338.0,4496.0,13.0,456.0,1.0,140.0,125.0,205.0,10,0,12,False,skill_pass,False,True,False,False
WrigKe01,kendall-wright-1,00-0029708,Kendall Wright,WR,2012,1,20,TEN,baylor,70.0,196.0,4.49,38.5,121.0,,6.93,4.18,22.0,3423.0,5955.0,11.0,200.0,2928810.0,1681325372.0,1100.0,506678108.0,6497409521663.0,54714.0,28.0,24.0,82.0,0,0,3,False,skill_pass,False,True,False,False
RobiDe00,denard-robinson-1,00-0030547,Denard Robinson,WR,2013,5,135,JAX,michigan,70.0,199.0,4.43,36.5,123.0,,7.09,4.22,1418213389.0,31291245167.0,188257020751319.0,218209.0,411159.0,69256213177.0,351170211301266.0,514167.0,3.0,31.0,0.0,8.0,8.0,55.0,0,0,1,False,skill_pass,False,True,False,False
NassRy00,ryan-nassib-1,00-0030586,Ryan Nassib,QB,2013,4,110,NYG,syracuse,74.0,227.0,5.06,28.5,105.0,,7.34,4.53,36202259294.0,68358415471.0,422233426853749.0,3192226.0,18910.0,27666584.0,,122.0,1.0,-4.0,0.0,0.0,0.0,5.0,0,0,0,False,skill_pass,False,True,False,False
WilsCa00,caleb-wilson-2,00-0035320,Caleb Wilson,TE,2019,7,254,ARI,ucla,76.0,240.0,4.56,29.0,113.0,,7.2,4.4,1.0,1.0,39.0,0.0,0.0,1.0,4.0,0.0,163860.0,220490965.0,14.0,0.0,,5.0,0,0,0,False,skill_pass,False,True,False,False
KuppCo00,,00-0033908,Cooper Kupp,WR,2017,3,69,LAR,eastern washington,74.0,204.0,4.62,31.0,116.0,,6.75,4.08,1.0,1.0,22.0,0.0,0.0,2.0,29.0,0.0,1081512.0,189145246206.0,3333.0,63.0,60.0,120.0,1,1,6,False,skill_pass,False,True,False,False
BenjTr00,travis-benjamin-1,00-0029269,Travis Benjamin,WR,2012,4,100,CLE,miami,70.0,172.0,4.31,38.0,119.0,14.0,,,1.0,1.0,17.0,0.0,0.0,5938.0,42214419.0,1000.0,18294341.0,293501743609.0,3433.0,25.0,13.0,111.0,0,0,2,False,skill_pass,False,True,False,False
MannSe00,sean-mannion-1,00-0032245,Sean Mannion,QB,2015,3,89,STL,oregon st.,78.0,229.0,5.14,31.0,105.0,,7.29,4.39,305200400282.0,473309603453.0,3328244646623164.0,16153715.0,1813158.0,32183448.0,,1001.0,1.0,6.0,0.0,2.0,1.0,14.0,0,0,0,False,skill_pass,False,True,False,False
GoffJa00,jared-goff-1,00-0033106,Jared Goff,QB,2016,1,1,LAR,california,76.0,215.0,4.82,27.0,110.0,,7.17,4.47,320316341.0,531509529.0,350839734719.0,183543.0,10713.0,595556.0,,100.0,11.0,-111.0,0.0,106.0,44.0,151.0,5,0,8,False,skill_pass,False,True,False,False
ShipJo00,jordan-shipley-1,00-0027687,Jordan Shipley,WR,2010,3,84,CIN,texas,71.0,193.0,4.6,36.5,116.0,16.0,,,0.0,11.0,0.0,0.0,0.0,7441.0,11020320.0,0.0,162789116.0,22941710601485.0,451113.0,7.0,5.0,24.0,0,0,0,False,skill_pass,False,True,False,False
AlleBr00,brandon-allen-2,00-0032434,Brandon Allen,QB,2016,6,201,JAX,arkansas,73.0,217.0,4.84,28.0,110.0,,7.06,4.33,21128190244.0,49258339370.0,186155222853440.0,1132030.0,31058.0,8294256.0,-3290107.0,121.0,1.0,11.0,0.0,5.0,,19.0,0,0,0,False,skill_pass,False,True,False,False
WebbDa00,davis-webb-1,00-0033550,Davis Webb,QB,2017,3,87,NYG,california,77.0,229.0,4.79,33.0,118.0,,6.92,4.21,22621122382.0,36134541620.0,271825393004295.0,2024237.0,913012.0,2517233.0,,126.0,1.0,-10.0,0.0,1.0,1.0,2.0,0,0,0,False,skill_pass,False,True,False,False
RichPa01,paul-richardson-1,00-0031257,Paul Richardson,WR,2014,2,45,SEA,colorado,72.0,175.0,4.4,38.0,124.0,,7.09,,1.0,2.0,75.0,1.0,0.0,621.0,7247.0,0.0,343983.0,5145551343.0,6510.0,14.0,11.0,64.0,0,0,3,False,skill_pass,False,True,False,False
CoopPh00,pharoh-cooper-1,00-0033111,Pharoh Cooper,WR,2016,4,117,LAR,south carolina,71.0,203.0,4.52,31.0,115.0,15.0,,,252.0,385.0,297811.0,121.0,0.0,202724.0,202200111.0,121.0,36966.0,541136973.0,198.0,6.0,3.0,75.0,1,1,0,False,skill_pass,False,True,False,False
HogaKe00,kevin-hogan-2,00-0032784,Kevin Hogan,QB,2016,5,162,KAN,stanford,75.0,218.0,4.78,32.5,113.0,,6.9,4.31,109180232206.0,152295352304.0,1096263027922867.0,9201927.0,31088.0,55849185.0,263355295336.0,2256.0,1.0,11.0,1.0,2.0,,9.0,0,0,0,False,skill_pass,False,True,False,False
AdamJo01,joe-adams-1,00-0029271,Joe Adams,WR,2012,4,104,CAR,arkansas,71.0,179.0,4.51,36.0,123.0,,7.09,,1.0,1.0,6.0,1.0,0.0,65610.0,463132139.0,101.0,31295054.0,377568813652.0,1763.0,0.0,0.0,9.0,0,0,0,False,skill_pass,False,True,False,False
CousKi00,kirk-cousins-1,00-0029604,Kirk Cousins,QB,2012,4,102,WAS,michigan st.,75.0,214.0,4.84,28.5,109.0,,7.05,4.5,32198226267.0,43328338419.0,310268028253316.0,2192025.0,191010.0,3314037.0,,10.0,1.0,2.0,0.0,102.0,34.0,174.0,4,0,9,False,skill_pass,False,True,False,False
BrisJa00,jacoby-brissett-2,00-0033119,Jacoby Brissett,QB,2016,3,91,NWE,north carolina st.,76.0,231.0,4.94,31.0,113.0,,7.17,4.53,1823221237.0,3935370395.0,20624926062662.0,212320.0,4056.0,137124139.0,,2136.0,1.0,20.0,0.0,42.0,2.0,101.0,0,0,3,False,skill_pass,False,True,False,False
HarrNK00,nkeal-harry-1,00-0035624,N'Keal Harry,WR,2019,1,32,NWE,arizona st.,74.0,228.0,4.53,38.5,122.0,27.0,,,110.0,211.0,46140.0,10.0,1.0,3137.0,696510.0,201.0,588273.0,65911421088.0,589.0,7.0,6.0,49.0,0,0,1,False,skill_pass,False,True,False,False
SavaTo00,tom-savage-1,00-0031064,Tom Savage,QB,2014,4,135,HOU,pittsburgh,76.0,228.0,4.97,27.0,105.0,,7.33,4.36,14943238.0,28583389.0,22115212958.0,14221.0,739.0,593276.0,,103.0,1.0,-2.0,0.0,3.0,3.0,13.0,0,0,1,False,skill_pass,False,True,False,False
MeieKe00,kerry-meier-1,00-0027764,Kerry Meier,WR,2010,5,165,ATL,kansas,74.0,224.0,4.62,35.0,115.0,13.0,,4.23,1042532.0,1842933.0,11932757470.0,13310.0,10000.0,991522.0,,5100.0,12696102.0,52741038985.0,288.0,0.0,0.0,12.0,0,0,0,False,skill_pass,False,True,False,False
CarrDe02,derek-carr-1,00-0031280,Derek Carr,QB,2014,2,36,OAK,fresno st.,74.0,214.0,4.69,34.5,110.0,,,4.2,10279344453.0,14446511659.0,112354441045082.0,263750.0,978.0,1576640.0,721117.0,302.0,1.0,-1.0,0.0,93.0,80.0,169.0,4,0,11,False,skill_pass,False,True,False,False
KerlJe00,jeremy-kerley-1,00-0028091,Jeremy Kerley,WR,2011,5,153,NYJ,texas christian,69.0,189.0,4.56,34.5,120.0,16.0,,,2012.0,2212.0,5404437.0,1.0,100.0,6251418.0,161435097.0,332.0,9114456.0,9795532575.0,210.0,23.0,19.0,99.0,0,0,4,False,skill_pass,False,True,False,False
BrazLa00,lavon-brazill-1,00-0029548,LaVon Brazill,WR,2012,6,206,IND,ohio,71.0,192.0,4.43,32.5,,11.0,,,2.0,3.0,54.0,1.0,0.0,91435.0,7586573.0,1.0,1634531272.0,201384702781150.0,16011.0,3.0,3.0,25.0,0,0,0,False,skill_pass,False,True,False,False
StewAr00,ardarius-stewart-1,00-0033916,ArDarius Stewart,WR,2017,3,79,NYJ,alabama,71.0,204.0,4.49,34.0,124.0,,,,2.0,2.0,36.0,0.0,0.0,58.0,1468.0,0.0,126354.0,149700864.0,48.0,1.0,1.0,15.0,0,0,0,False,skill_pass,False,True,False,False
GodwTe00,terry-godwin-1,00-0035313,Terry Godwin,WR,2019,7,237,CAR,georgia,71.0,184.0,4.55,36.5,117.0,,6.96,,10.0,12.0,440.0,10.0,1.0,74.0,3714.0,10.0,35383822.0,379397639373.0,2063.0,0.0,,3.0,0,0,0,False,skill_pass,False,True,False,False
TaylTr02,trent-taylor-2,00-0033292,Trent Taylor,WR,2017,5,177,SFO,louisiana tech,68.0,181.0,4.63,33.0,117.0,13.0,6.74,4.01,0.0,1.0,0.0,0.0,0.0,,,,286499136.0,26083412821803.0,29912.0,7.0,6.0,80.0,0,0,0,False,skill_pass,False,False,False,False
AyerDe00,demarcus-ayers-1,00-0032365,Demarcus Ayers,WR,2016,7,229,PIT,houston,69.0,182.0,4.72,33.0,123.0,,,,2.0,3.0,49.0,2.0,0.0,225.0,4147.0,1.0,113398.0,1303351222.0,126.0,0.0,0.0,2.0,0,0,0,False,skill_pass,False,True,False,False
RenfHu00,hunter-renfrow-1,00-0034983,Hunter Renfrow,WR,2019,5,149,OAK,clemson,70.0,184.0,4.59,35.0,116.0,7.0,6.8,4.19,1.0,2.0,2.0,0.0,0.0,,,,33446049.0,492495602544.0,5631.0,22.0,21.0,79.0,1,0,0,False,skill_pass,False,False,False,False
CoopRi00,riley-cooper-1,00-0027758,Riley Cooper,WR,2010,5,159,PHI,florida,75.0,222.0,4.53,33.0,114.0,,,,0.0,1.0,0.0,0.0,0.0,1.0,14.0,0.0,481851.0,92182261961.0,3339.0,17.0,17.0,88.0,0,0,3,False,skill_pass,False,True,False,False
TreaLa00,laquon-treadwell-1,00-0032951,Laquon Treadwell,WR,2016,1,23,MIN,mississippi,74.0,221.0,4.52,33.0,117.0,12.0,,,13.0,43.0,19134.0,1.0,10.0,321.0,,0.0,724882.0,6086321153.0,5511.0,8.0,5.0,93.0,0,0,2,False,skill_pass,False,True,False,False
CallAn00,antonio-callaway-1,00-0034772,Antonio Callaway,WR,2018,4,105,CLE,florida,71.0,200.0,4.41,34.0,121.0,,,,1.0,1.0,2.0,1.0,0.0,35.0,1932.0,1.0,3554.0,678721.0,43.0,5.0,5.0,25.0,0,0,1,False,skill_pass,False,True,False,False
GrifRo01,robert-griffin-iii-1,00-0029665,Robert Griffin III,QB,2012,1,2,WAS,baylor,74.0,223.0,4.33,39.0,120.0,,,,16045304291.0,26769454402.0,209148135014293.0,1542237.0,3086.0,17327149179.0,84377635699.0,132810.0,111.0,915.0,0.0,36.0,31.0,56.0,1,0,3,False,skill_pass,False,True,False,False
PattCo00,cordarrelle-patterson-1,00-0030578,Cordarrelle Patterson,WR,2013,1,29,MIN,tennessee,74.0,216.0,4.42,37.0,128.0,,,,1.0,1.0,28.0,0.0,0.0,25.0,308.0,3.0,46.0,778.0,5.0,42.0,16.0,183.0,4,4,4,False,skill_pass,False,True,False,False
WilsCe00,cedrick-wilson-1,00-0020452,Cedrick Wilson,WR,2001,6,169,SFO,tennessee,70.0,179.0,4.48,38.0,123.0,,,,22.0,23.0,8446.0,10.0,0.0,39.0,713.0,0.0,5683.0,11291511.0,117.0,22.0,11.0,100.0,0,0,2,False,skill_pass,False,True,False,False
PondCh00,christian-ponder-1,00-0027950,Christian Ponder,QB,2011,1,12,MIN,florida st.,74.0,229.0,4.63,34.0,116.0,,6.85,4.09,8177227184.0,18318330299.0,105200627172044.0,1141420.0,21378.0,511972100.0,51423179180.0,424.0,,,,22.0,22.0,38.0,0,0,3,False,skill_pass,False,True,False,False
CookCo00,connor-cook-1,00-0032893,Connor Cook,QB,2016,4,100,OAK,michigan st.,76.0,217.0,4.79,33.0,113.0,,7.21,4.28,9223212229.0,17380365408.0,94275532143131.0,1222424.0,1687.0,4695152.0,-3768056.0,120.0,,,,0.0,0.0,1.0,0,0,0,False,skill_pass,False,True,False,False
TeboTi00,tim-tebow-1,00-0027876,Tim Tebow,QB,2010,1,25,DEN,florida,75.0,236.0,4.71,38.5,115.0,,6.66,4.17,22234192213.0,33350298314.0,358328627462895.0,5323021.0,1645.0,89210176217.0,469895673910.0,8231214.0,,,,12.0,11.0,35.0,0,0,1,False,skill_pass,False,True,False,False
FoleNi00,nick-foles-1,00-0029567,Nick Foles,QB,2012,3,88,PHI,arizona,77.0,243.0,5.14,30.5,112.0,,,,5260286387.0,8409426560.0,57248631914334.0,192028.0,91014.0,273543.0,,310.0,1.0,-9.0,0.0,32.0,24.0,71.0,1,0,3,False,skill_pass,False,True,False,False
LaslJo00,jordan-lasley-1,00-0034271,Jordan Lasley,WR,2018,5,162,BAL,ucla,73.0,203.0,4.5,34.5,112.0,8.0,,4.19,1.0,1.0,30.0,0.0,0.0,4.0,-6.0,0.0,34169.0,176201264.0,59.0,,,,0,0,0,False,skill_pass,True,True,False,False
DeckEr00,eric-decker-1,00-0027690,Eric Decker,WR,2010,3,87,DEN,minnesota,75.0,217.0,4.54,,,15.0,,,111.0,112.0,22207.0,11.0,0.0,1311.0,52287.0,1.0,26678450.0,3789091074758.0,3975.0,45.0,26.0,111.0,0,0,5,False,skill_pass,False,True,False,False
WentCa00,carson-wentz-1,00-0032950,Carson Wentz,QB,2016,1,2,PHI,north dakota st.,77.0,237.0,4.77,30.5,118.0,,6.86,4.15,18.0,28.0,204.0,0.0,0.0,8.0,38.0,0.0,,,,63.0,43.0,103.0,1,0,6,False,skill_pass,False,True,False,False
BroyRy00,ryan-broyles-1,00-0029209,Ryan Broyles,WR,2012,2,54,DET,oklahoma,70.0,192.0,4.57,,,21.0,,,0.0,1.0,0.0,0.0,1.0,3111.0,11833.0,10.0,468913183.0,687112016221157.0,6151410.0,3.0,3.0,21.0,0,0,0,False,skill_pass,False,True,False,False
FaleDa00,david-fales-1,00-0031076,David Fales,QB,2014,6,183,CHI,san jose st.,74.0,212.0,4.99,28.0,103.0,,7.55,4.5,327312.0,451487.0,41934189.0,3333.0,913.0,4248.0,-1397.0,2.0,,,,1.0,0.0,5.0,0,0,0,False,skill_pass,False,True,False,False
TaylTy00,tyrod-taylor-1,00-0028118,Tyrod Taylor,QB,2011,6,180,BAL,virginia tech,73.0,217.0,4.47,37.5,126.0,,6.78,4.09,7299136188.0,134173243315.0,927103623112743.0,521324.0,3755.0,102147106146.0,420738370659.0,6755.0,,,,50.0,1.0,100.0,1,0,3,False,skill_pass,False,True,False,False
LyncPa00,paxton-lynch-1,00-0033108,Paxton Lynch,QB,2016,1,26,DEN,memphis,79.0,244.0,4.86,36.0,118.0,,7.14,4.26,203259296.0,349413443.0,205630313776.0,92228.0,1094.0,8811387.0,127321239.0,2132.0,,,,2.0,2.0,5.0,0,0,0,False,skill_pass,False,True,False,False
PettBr01,bryce-petty-1,00-0031568,Bryce Petty,QB,2015,4,103,NYJ,baylor,75.0,230.0,4.87,34.0,121.0,,6.91,4.13,37250270.0,410403428.0,439742003855.0,13229.0,37.0,4109484.0,1513209101.0,1146.0,,,,4.0,4.0,10.0,0,0,0,False,skill_pass,False,True,False,False
WinsJa00,jameis-winston-1,00-0031503,Jameis Winston,QB,2015,1,1,TAM,florida st.,76.0,231.0,4.97,28.5,103.0,,7.16,4.36,257305.0,384467.0,40573907.0,4025.0,1018.0,8857.0,21965.0,43.0,,,,63.0,54.0,108.0,1,0,5,False,skill_pass,False,True,False,False
