pfr_id,cfb_id,gsis_id,player_name,position,draft_year,draft_round,draft_pick,draft_team,college,height_in,weight_lbs,forty_yard,vertical_jump,broad_jump,bench_reps,cone_drill,shuttle,col_pass_completions,col_pass_attempts,col_pass_yards,col_pass_tds,col_pass_ints,col_rush_attempts,col_rush_yards,col_rush_tds,col_receptions,col_rec_yards,col_rec_tds,col_total_tackles,col_tfl,col_sacks,col_ints,col_pass_deflections,col_qb_hurries,col_fg_made,col_fg_attempted,col_xp_made,col_xp_attempted,col_punts,col_punt_yards,career_av,weighted_av,draft_team_av,nfl_games,pro_bowls,all_pro,seasons_started,hof
BallKa00,kalen-ballage-1,00-0034799,Kalen Ballage,RB,2018,4,131,MIA,arizona st.,73.0,228.0,4.46,33.5,122.0,15.0,6.91,4.35,3.0,4.0,30.0,1.0,0.0,450.0,1984.0,27.0,82.0,684.0,2.0,,,,,,,,,,,,,,6.0,3.0,52.0,0,0,1,False
IngrMa01,mark-ingram-1,00-0027966,Mark Ingram,RB,2011,1,28,NOR,alabama,69.0,215.0,4.62,31.5,118.0,21.0,7.13,4.62,0.0,1.0,0.0,0.0,0.0,572.0,3261.0,42.0,60.0,670.0,4.0,,,,,,,,,,,,,,66.0,51.0,156.0,3,0,5,False
JackJu01,justin-jackson-5,00-0034440,Justin Jackson,RB,2018,7,251,LAC,northwestern,72.0,199.0,4.52,38.5,122.0,13.0,6.81,4.07,1.0,1.0,12.0,1.0,0.0,1142.0,5440.0,41.0,122.0,858.0,1.0,,,,,,,,,,,,,,12.0,10.0,59.0,0,0,0,False
HillJo01,jordan-hill-2,00-0030072,Jordan Hill,DT,2013,3,87,SEA,penn st.,73.0,303.0,5.23,22.5,103.0,28.0,7.49,4.51,1.0,1.0,20.0,1.0,0.0,224.0,1032.0,6.0,24.0,233.0,4.0,,,,,,,,,,,,,,6.0,6.0,31.0,0,0,0,False
BrowLe20,levi-brown-2,00-0025392,Levi Brown,T,2007,1,5,ARI,penn st.,77.0,323.0,5.4,25.5,97.0,31.0,7.87,4.89,522.0,830.0,6284.0,38.0,12.0,87.0,24.0,1.0,1.0,17.0,0.0,,,,,,,,,,,,,,34.0,34.0,81.0,0,0,5,False
WilsCe01,cedric-wilson-3,00-0034418,Cedrick Wilson Jr.,WR,2018,6,208,DAL,boise st.,74.0,197.0,4.55,37.0,121.0,9.0,6.89,4.23,4.0,5.0,130.0,1.0,0.0,12.0,20.0,0.0,139.0,2640.0,18.0,,,,,,,,,,,,,,11.0,6.0,93.0,0,0,0,False
BrowDy00,dyami-brown-1,00-0036626,Dyami Brown,WR,2021,3,82,WAS,north carolina,72.0,189.0,4.46,35.0,128.0,18.0,6.87,4.35,1.0,1.0,18.0,0.0,0.0,1.0,2.0,0.0,122.0,2291.0,21.0,,,,,,,,,,,,,,7.0,6.0,77.0,0,0,0,False
WillKe05,kerwynn-williams-1,00-0030117,Kerwynn Williams,RB,2013,7,230,IND,utah st.,68.0,195.0,4.48,35.0,118.0,17.0,7.15,4.15,0.0,1.0,0.0,0.0,0.0,380.0,2505.0,22.0,64.0,870.0,5.0,,,,,,,,,,,,,,6.0,0.0,40.0,0,0,0,False
GaskMy00,myles-gaskin-1,00-0035311,Myles Gaskin,RB,2019,7,234,MIA,washington,69.0,205.0,4.58,35.5,118.0,24.0,7.19,4.27,1.0,1.0,2.0,1.0,0.0,943.0,5324.0,57.0,65.0,465.0,5.0,,,,,,,,,,,,,,13.0,13.0,47.0,0,0,1,False
PricTa00,taylor-price-1,00-0027693,Taylor Price,WR,2010,3,90,NWE,ohio,72.0,204.0,4.4,37.0,114.0,16.0,6.82,4.34,3.0,5.0,79.0,2.0,0.0,23.0,116.0,0.0,149.0,2019.0,14.0,,,,,,,,,,,,,,1.0,1.0,6.0,0,0,0,False
SandAc00,ace-sanders-1,00-0030550,Ace Sanders,WR,2013,4,101,JAX,south carolina,67.0,173.0,4.58,32.0,117.0,7.0,6.81,4.37,2.0,4.0,19.0,2.0,0.0,12.0,72.0,0.0,99.0,1230.0,13.0,,,,,,,,,,,,,,3.0,3.0,27.0,0,0,0,False
StarJa00,james-starks-1,00-0027791,James Starks,RB,2010,6,193,GNB,buffalo,74.0,218.0,4.5,36.0,119.0,15.0,6.89,4.23,1.0,1.0,5.0,0.0,0.0,698.0,3140.0,34.0,127.0,898.0,3.0,,,,,,,,,,,,,,26.0,26.0,76.0,0,0,0,False
DuveDe00,devin-duvernay-1,00-0036331,Devin Duvernay,WR,2020,3,92,BAL,texas,70.0,200.0,4.39,35.5,123.0,,7.13,4.2,2.0,2.0,14.0,0.0,0.0,11.0,34.0,1.0,176.0,2468.0,16.0,,,,,,,,,,,,,,12.0,12.0,89.0,2,1,1,False
LockDr00,drew-lock-1,00-0035704,Drew Lock,QB,2019,2,42,DEN,missouri,76.0,228.0,4.69,31.0,112.0,,7.03,4.12,883.0,1553.0,12193.0,99.0,39.0,203.0,437.0,9.0,1.0,21.0,1.0,,,,,,,,,,,,,,14.0,12.0,41.0,0,0,1,False
EasoJa00,jacob-eason-1,00-0036226,Jacob Eason,QB,2020,4,122,IND,washington,78.0,231.0,4.89,27.5,110.0,,7.5,4.75,468.0,782.0,5590.0,39.0,16.0,82.0,-126.0,2.0,1.0,12.0,0.0,,,,,,,,,,,,,,0.0,0.0,2.0,0,0,0,False
SermTr00,trey-sermon-1,00-0036984,Trey Sermon,RB,2021,3,88,SFO,ohio st.,72.0,215.0,4.57,37.0,125.0,,6.83,4.28,1.0,1.0,42.0,0.0,0.0,455.0,2946.0,26.0,48.0,482.0,3.0,,,,,,,,,,,,,,4.0,1.0,46.0,0,0,0,False
WillBr06,brayden-willis-1,00-0038643,Brayden Willis,TE,2023,7,247,SFO,oklahoma,76.0,241.0,,32.0,117.0,20.0,7.3,4.36,1.0,1.0,24.0,1.0,0.0,12.0,25.0,0.0,75.0,998.0,13.0,,,,,,,,,,,,,,0.0,0.0,23.0,0,0,0,False
TrubMi00,mitch-trubisky-1,00-0033869,Mitchell Trubisky,QB,2017,1,2,CHI,north carolina,74.0,222.0,4.67,27.5,116.0,,6.87,4.25,386.0,571.0,4762.0,41.0,10.0,120.0,439.0,8.0,1.0,8.0,0.0,,,,,,,,,,,,,,40.0,34.0,82.0,1,0,4,False
CowiJa00,jacob-cowing-1,00-0039365,Jacob Cowing,WR,2024,4,135,SFO,arizona,68.0,168.0,4.38,36.0,119.0,,7.02,4.32,1.0,1.0,-2.0,0.0,0.0,12.0,102.0,1.0,314.0,4460.0,33.0,,,,,,,,,,,,,,1.0,1.0,15.0,0,0,0,False
LockTy00,tyler-lockett-1,00-0032211,Tyler Lockett,WR,2015,3,69,SEA,kansas st.,70.0,182.0,4.4,35.5,121.0,,6.89,4.07,0.0,1.0,0.0,0.0,0.0,22.0,192.0,0.0,249.0,3710.0,29.0,,,,,,,,,,,,,,68.0,67.0,178.0,1,1,10,False
PresDa01,dak-prescott-1,00-0033077,Dak Prescott,QB,2016,4,135,DAL,mississippi st.,74.0,226.0,4.79,32.5,116.0,,7.11,4.32,734.0,1169.0,9376.0,70.0,23.0,536.0,2521.0,41.0,4.0,88.0,3.0,,,,,,,,,,,,,,104.0,104.0,139.0,4,0,8,False
ShakKh00,khalil-shakir-1,00-0037261,Khalil Shakir,WR,2022,5,148,BUF,boise st.,72.0,196.0,4.43,34.5,124.0,,7.28,4.21,4.0,5.0,20.0,1.0,1.0,71.0,413.0,4.0,208.0,2878.0,20.0,,,,,,,,,,,,,,25.0,25.0,62.0,0,0,2,False
DallDe00,deejay-dallas-1,00-0036425,DeeJay Dallas,RB,2020,4,144,SEA,miami,70.0,217.0,4.58,33.5,119.0,,7.18,4.32,0.0,2.0,0.0,0.0,0.0,264.0,1527.0,17.0,28.0,317.0,2.0,,,,,,,,,,,,,,7.0,6.0,84.0,0,0,0,False
MannSe00,sean-mannion-1,00-0032245,Sean Mannion,QB,2015,3,89,STL,oregon st.,78.0,229.0,5.14,31.0,105.0,,7.29,4.39,1187.0,1838.0,13600.0,83.0,54.0,132.0,-804.0,2.0,1.0,6.0,0.0,,,,,,,,,,,,,,2.0,1.0,14.0,0,0,0,False
PeteNa00,nathan-peterman-1,00-0033958,Nathan Peterman,QB,2017,5,171,BUF,pittsburgh,74.0,226.0,4.82,31.0,110.0,,7.14,4.31,398.0,663.0,5236.0,47.0,17.0,173.0,526.0,5.0,1.0,9.0,0.0,,,,,,,,,,,,,,3.0,2.0,15.0,0,0,0,False
KafkMi00,mike-kafka-1,00-0027722,Mike Kafka,QB,2010,4,122,PHI,northwestern,75.0,225.0,4.93,32.0,110.0,,6.96,4.37,408.0,637.0,4265.0,19.0,20.0,268.0,891.0,11.0,1.0,24.0,1.0,,,,,,,,,,,,,,0.0,0.0,4.0,0,0,0,False
MariMa01,marcus-mariota-1,00-0032268,Marcus Mariota,QB,2015,1,2,TEN,oregon,76.0,222.0,4.52,36.0,121.0,,6.87,4.11,779.0,1167.0,10796.0,105.0,14.0,337.0,2237.0,29.0,2.0,28.0,2.0,,,,,,,,,,,,,,60.0,43.0,104.0,0,0,5,False
KellJo00,john-kelly-6,00-0034808,John Kelly,RB,2018,6,176,LAR,tennessee,70.0,216.0,,35.0,120.0,15.0,7.13,4.51,1.0,1.0,10.0,0.0,0.0,327.0,1573.0,15.0,43.0,350.0,0.0,,,,,,,,,,,,,,1.0,1.0,15.0,0,0,0,False
ManuEJ00,ej-manuel-1,00-0030526,EJ Manuel,QB,2013,1,16,BUF,florida st.,77.0,237.0,4.65,34.0,118.0,,7.08,4.21,600.0,897.0,7736.0,47.0,28.0,298.0,826.0,11.0,0.0,11.0,0.0,,,,,,,,,,,,,,10.0,10.0,30.0,0,0,1,False
RattSp00,spencer-rattler-1,00-0039376,Spencer Rattler,QB,2024,5,150,NOR,south carolina,72.0,211.0,4.95,32.0,108.0,,7.21,4.37,898.0,1308.0,10792.0,77.0,32.0,297.0,419.0,16.0,1.0,15.0,0.0,,,,,,,,,,,,,,6.0,6.0,16.0,0,0,0,False
WilsRu00,russell-wilson-1,00-0029263,Russell Wilson,QB,2012,3,75,SEA,wisconsin,71.0,204.0,4.53,34.0,118.0,,6.97,4.09,907.0,1489.0,11720.0,109.0,30.0,441.0,1421.0,23.0,4.0,60.0,1.0,,,,,,,,,,,,,,140.0,125.0,205.0,10,0,12,False
EhliSa00,sam-ehlinger-1,00-0036879,Sam Ehlinger,QB,2021,6,218,IND,texas,73.0,220.0,4.84,36.5,114.0,,7.15,4.44,922.0,1475.0,11438.0,94.0,27.0,554.0,1908.0,33.0,9.0,115.0,0.0,,,,,,,,,,,,,,2.0,2.0,8.0,0,0,0,False
MayfBa00,baker-mayfield-1,00-0034855,Baker Mayfield,QB,2018,1,1,CLE,oklahoma,73.0,215.0,4.84,29.0,111.0,,7.0,4.28,1026.0,1497.0,14607.0,131.0,30.0,404.0,1083.0,21.0,1.0,2.0,1.0,,,,,,,,,,,,,,80.0,35.0,123.0,2,0,6,False
JoneMa05,mac-jones-1,00-0036972,Mac Jones,QB,2021,1,15,NWE,alabama,74.0,217.0,4.72,32.0,116.0,,7.04,4.39,413.0,556.0,6126.0,56.0,7.0,54.0,44.0,2.0,2.0,-9.0,0.0,,,,,,,,,,,,,,34.0,24.0,63.0,1,0,3,False
AlleJo02,josh-allen-7,00-0034857,Josh Allen,QB,2018,1,7,BUF,wyoming,77.0,237.0,4.75,33.5,119.0,,6.9,4.4,365.0,649.0,5066.0,44.0,21.0,238.0,756.0,12.0,2.0,6.0,1.0,,,,,,,,,,,,,,111.0,111.0,128.0,4,0,7,False
RiddDe00,desmond-ridder-1,00-0038122,Desmond Ridder,QB,2022,3,74,ATL,cincinnati,75.0,211.0,4.52,36.0,127.0,,7.15,4.29,810.0,1304.0,10239.0,87.0,28.0,504.0,2202.0,28.0,2.0,8.0,1.0,,,,,,,,,,,,,,13.0,12.0,25.0,0,0,1,False
DaltAn00,andy-dalton-1,00-0027973,Andy Dalton,QB,2011,2,35,CIN,texas christian,74.0,215.0,4.83,29.5,106.0,,6.93,4.27,812.0,1317.0,10314.0,71.0,30.0,413.0,1611.0,22.0,1.0,27.0,0.0,,,,,,,,,,,,,,92.0,82.0,179.0,3,0,11,False
WillJa01,james-williams-5,00-0019491,James Williams,WR,2000,6,175,SEA,marshall,71.0,180.0,4.59,36.0,123.0,,7.22,4.16,0.0,1.0,0.0,0.0,0.0,316.0,1543.0,19.0,202.0,1437.0,8.0,,,,,,,,,,,,,,4.0,4.0,30.0,0,0,0,False
HighJo00,john-hightower-1,00-0036398,John Hightower,WR,2020,5,168,PHI,boise st.,73.0,189.0,4.43,38.5,122.0,,7.07,4.21,1.0,2.0,4.0,0.0,0.0,23.0,302.0,2.0,82.0,1447.0,14.0,,,,,,,,,,,,,,1.0,1.0,14.0,0,0,0,False
HursHa00,hayden-hurst-1,00-0034830,Hayden Hurst,TE,2018,1,25,BAL,south carolina,76.0,250.0,4.67,31.5,120.0,,7.19,4.37,2.0,3.0,21.0,0.0,0.0,11.0,39.0,1.0,100.0,1281.0,3.0,,,,,,,,,,,,,,17.0,6.0,88.0,0,0,1,False
KaepCo00,colin-kaepernick-1,00-0027974,Colin Kaepernick,QB,2011,2,36,SFO,nevada,77.0,233.0,4.53,32.5,115.0,,6.85,4.18,728.0,1249.0,9846.0,80.0,24.0,591.0,4040.0,59.0,1.0,6.0,1.0,,,,,,,,,,,,,,45.0,45.0,69.0,0,0,4,False
AdamRo01,rodney-adams-1,00-0033957,Rodney Adams,WR,2017,5,170,MIN,south florida,73.0,189.0,4.44,29.5,125.0,8.0,6.98,4.28,0.0,1.0,0.0,0.0,0.0,39.0,369.0,7.0,137.0,1982.0,16.0,,,,,,,,,,,,,,0.0,,1.0,0,0,0,False
CousKi00,kirk-cousins-1,00-0029604,Kirk Cousins,QB,2012,4,102,WAS,michigan st.,75.0,214.0,4.84,28.5,109.0,,7.05,4.5,723.0,1128.0,9131.0,66.0,30.0,111.0,-127.0,1.0,1.0,2.0,0.0,,,,,,,,,,,,,,102.0,34.0,174.0,4,0,9,False
RobiDe01,demarcus-robinson-3,00-0032775,Demarcus Robinson,WR,2016,4,126,KAN,florida,73.0,203.0,4.59,34.5,123.0,,6.77,4.19,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,106.0,1355.0,9.0,,,,,,,,,,,,,,27.0,13.0,161.0,0,0,3,False
MahoPa00,patrick-mahomes-1,00-0033873,Patrick Mahomes,QB,2017,1,10,KAN,texas tech,74.0,225.0,4.8,30.0,114.0,,6.88,4.08,857.0,1349.0,11252.0,93.0,29.0,308.0,845.0,22.0,1.0,3.0,0.0,,,,,,,,,,,,,,115.0,115.0,126.0,6,2,7,False
FinlRy00,ryan-finley-1,00-0035652,Ryan Finley,QB,2019,4,104,CIN,north carolina st.,76.0,213.0,4.73,30.5,116.0,,7.2,4.2,912.0,1424.0,10827.0,59.0,29.0,212.0,381.0,5.0,2.0,18.0,0.0,,,,,,,,,,,,,,2.0,2.0,8.0,0,0,0,False
BrisJa00,jacoby-brissett-2,00-0033119,Jacoby Brissett,QB,2016,3,91,NWE,north carolina st.,76.0,231.0,4.94,31.0,113.0,,7.17,4.53,499.0,839.0,5723.0,46.0,15.0,283.0,902.0,12.0,1.0,20.0,0.0,,,,,,,,,,,,,,42.0,2.0,101.0,0,0,3,False
AkerCa00,cam-akers-1,00-0036414,Cam Akers,RB,2020,2,52,LAR,florida st.,70.0,217.0,4.47,35.5,122.0,20.0,,4.42,5.0,8.0,97.0,0.0,0.0,586.0,2874.0,27.0,69.0,486.0,7.0,,,,,,,,,,,,,,13.0,10.0,59.0,0,0,1,False
GrayCy00,cyrus-gray-1,00-0029298,Cyrus Gray,RB,2012,6,182,KAN,texas a&m,70.0,206.0,4.4,32.5,114.0,21.0,7.17,,1.0,2.0,14.0,1.0,0.0,632.0,3298.0,30.0,103.0,776.0,6.0,,,,,,,,,,,,,,1.0,1.0,35.0,0,0,0,False
NassRy00,ryan-nassib-1,00-0030586,Ryan Nassib,QB,2013,4,110,NYG,syracuse,74.0,227.0,5.06,28.5,105.0,,7.34,4.53,791.0,1312.0,9190.0,70.0,28.0,242.0,164.0,5.0,1.0,-4.0,0.0,,,,,,,,,,,,,,0.0,0.0,5.0,0,0,0,False
HutcXa00,xavier-hutchinson-1,00-0038618,Xavier Hutchinson,WR,2023,6,205,HOU,iowa st.,74.0,203.0,4.53,36.0,116.0,,6.91,4.35,1.0,2.0,49.0,1.0,0.0,2.0,18.0,0.0,254.0,2929.0,15.0,,,,,,,,,,,,,,6.0,6.0,49.0,0,0,0,False
KizeDe00,deshone-kizer-1,00-0033899,DeShone Kizer,QB,2017,2,52,CLE,notre dame,76.0,233.0,4.83,30.5,107.0,,7.4,4.53,423.0,696.0,5809.0,47.0,19.0,263.0,992.0,18.0,1.0,4.0,0.0,,,,,,,,,,,,,,6.0,5.0,18.0,0,0,1,False
McNuMa00,marvin-mcnutt-1,00-0029424,Marvin McNutt,WR,2012,6,194,PHI,iowa,75.0,216.0,4.48,37.0,122.0,,7.15,4.07,1.0,6.0,10.0,0.0,1.0,8.0,63.0,0.0,170.0,2861.0,28.0,,,,,,,,,,,,,,0.0,0.0,5.0,0,0,0,False
StevMa00,marquez-stevenson-1,00-0036571,Marquez Stevenson,WR,2021,6,203,BUF,houston,70.0,180.0,4.48,33.0,122.0,,6.76,4.14,1.0,1.0,31.0,0.0,0.0,26.0,231.0,2.0,147.0,2269.0,22.0,,,,,,,,,,,,,,0.0,0.0,5.0,0,0,0,False
SmitIh00,ihmir-smith-marsette-1,00-0036635,Ihmir Smith-Marsette,WR,2021,5,157,MIN,iowa,72.0,181.0,4.43,37.0,124.0,,7.0,4.2,0.0,1.0,0.0,0.0,0.0,34.0,274.0,4.0,110.0,1588.0,14.0,,,,,,,,,,,,,,4.0,1.0,48.0,0,0,0,False
GoffJa00,jared-goff-1,00-0033106,Jared Goff,QB,2016,1,1,LAR,california,76.0,215.0,4.82,27.0,110.0,,7.17,4.47,977.0,1569.0,12200.0,96.0,30.0,170.0,-114.0,1.0,2.0,10.0,0.0,,,,,,,,,,,,,,106.0,44.0,151.0,5,0,8,False
ZappBa00,bailey-zappe-1,00-0038108,Bailey Zappe,QB,2022,4,137,NWE,western kentucky,73.0,215.0,4.88,30.0,109.0,,7.19,4.4,656.0,976.0,8145.0,78.0,13.0,94.0,-29.0,3.0,1.0,10.0,0.0,,,,,,,,,,,,,,2.0,2.0,15.0,0,0,0,False
SmitMa07,maason-smith-1,00-0039889,Maason Smith,DT,2024,2,48,JAX,louisiana state,77.0,306.0,5.01,31.0,108.0,,7.62,4.69,0.0,2.0,0.0,0.0,1.0,7.0,37.0,1.0,17.0,263.0,2.0,,,,,,,,,,,,,,4.0,4.0,24.0,0,0,0,False
IoseJo00,joey-iosefa-1,00-0032122,Joey Iosefa,RB,2015,7,231,TAM,hawaii,72.0,247.0,5.02,31.5,110.0,30.0,7.24,4.33,4.0,7.0,71.0,2.0,0.0,512.0,2218.0,21.0,60.0,438.0,3.0,,,,,,,,,,,,,,0.0,,2.0,0,0,0,False
TodmJo00,jordan-todman-1,00-0028121,Jordan Todman,RB,2011,6,183,SDG,connecticut,69.0,203.0,4.4,38.0,126.0,25.0,7.24,4.18,0.0,1.0,0.0,0.0,0.0,616.0,3179.0,31.0,42.0,283.0,0.0,,,,,,,,,,,,,,5.0,,74.0,0,0,0,False
BookIa00,ian-book-1,00-0036929,Ian Book,QB,2021,4,133,NOR,notre dame,72.0,211.0,4.65,32.5,115.0,,6.99,4.19,728.0,1141.0,8948.0,72.0,20.0,362.0,1518.0,17.0,1.0,-9.0,0.0,,,,,,,,,,,,,,0.0,0.0,1.0,0,0,0,False
WebbDa00,davis-webb-1,00-0033550,Davis Webb,QB,2017,3,87,NYG,california,77.0,229.0,4.79,33.0,118.0,,6.92,4.21,841.0,1367.0,9852.0,83.0,34.0,77.0,-100.0,9.0,1.0,-10.0,0.0,,,,,,,,,,,,,,1.0,1.0,2.0,0,0,0,False
MeieKe00,kerry-meier-1,00-0027764,Kerry Meier,WR,2010,5,165,ATL,kansas,74.0,224.0,4.62,35.0,115.0,13.0,,4.23,134.0,219.0,1612.0,17.0,10.0,118.0,415.0,6.0,225.0,2302.0,18.0,,,,,,,,,,,,,,0.0,0.0,12.0,0,0,0,False
AustCa00,calvin-austin-iii-1,00-0037837,Calvin Austin III,WR,2022,4,138,PIT,memphis,68.0,170.0,4.32,39.0,135.0,,6.65,4.07,1.0,1.0,7.0,0.0,0.0,8.0,169.0,3.0,156.0,2541.0,22.0,,,,,,,,,,,,,,12.0,12.0,48.0,0,0,0,False
RobiDe00,denard-robinson-1,00-0030547,Denard Robinson,WR,2013,5,135,JAX,michigan,70.0,199.0,4.43,36.5,123.0,,7.09,4.22,418.0,734.0,6152.0,49.0,39.0,715.0,4449.0,42.0,3.0,31.0,0.0,,,,,,,,,,,,,,8.0,8.0,55.0,0,0,1,False
McMiJa01,jalen-mcmillan-1,00-0039855,Jalen McMillan,WR,2024,3,92,TAM,washington,73.0,197.0,4.47,37.0,127.0,,6.94,4.18,1.0,3.0,9.0,0.0,0.0,7.0,46.0,1.0,164.0,2143.0,17.0,,,,,,,,,,,,,,7.0,7.0,17.0,0,0,0,False
RodgJa00,jacquizz-rodgers-1,00-0028083,Jacquizz Rodgers,RB,2011,5,145,ATL,oregon st.,66.0,196.0,4.59,33.0,113.0,,7.31,4.26,2.0,2.0,25.0,2.0,0.0,788.0,3877.0,46.0,151.0,1056.0,5.0,,,,,,,,,,,,,,24.0,17.0,110.0,0,0,0,False
SavaTo00,tom-savage-1,00-0031064,Tom Savage,QB,2014,4,135,HOU,pittsburgh,76.0,228.0,4.97,27.0,105.0,,7.33,4.36,430.0,757.0,5690.0,37.0,19.0,167.0,-319.0,4.0,1.0,-2.0,0.0,,,,,,,,,,,,,,3.0,3.0,13.0,0,0,1,False
TuneCl00,clayton-tune-1,00-0038582,Clayton Tune,QB,2023,5,139,ARI,houston,75.0,220.0,4.64,37.5,122.0,,6.89,4.25,956.0,1499.0,11996.0,104.0,41.0,412.0,1251.0,15.0,1.0,21.0,0.0,,,,,,,,,,,,,,0.0,0.0,15.0,0,0,0,False
HundBr00,brett-hundley-1,00-0031589,Brett Hundley,QB,2015,5,147,GNB,ucla,75.0,226.0,4.63,36.0,120.0,,6.93,3.98,838.0,1240.0,9971.0,75.0,25.0,479.0,1747.0,30.0,2.0,16.0,1.0,,,,,,,,,,,,,,5.0,5.0,18.0,0,0,1,False
DiggSt00,stefon-diggs-1,00-0031588,Stefon Diggs,WR,2015,5,146,MIN,maryland,72.0,195.0,4.46,35.0,115.0,,7.03,4.32,1.0,3.0,8.0,1.0,0.0,32.0,187.0,0.0,150.0,2227.0,14.0,,,,,,,,,,,,,,90.0,32.0,161.0,4,1,10,False
DobbJo00,joshua-dobbs-1,00-0033949,Joshua Dobbs,QB,2017,4,135,PIT,tennessee,75.0,216.0,4.64,33.0,122.0,,6.75,4.31,614.0,999.0,7138.0,53.0,29.0,438.0,2160.0,32.0,2.0,62.0,2.0,,,,,,,,,,,,,,9.0,0.0,27.0,0,0,0,False
WrigKe01,kendall-wright-1,00-0029708,Kendall Wright,WR,2012,1,20,TEN,baylor,70.0,196.0,4.49,38.5,121.0,,6.93,4.18,4.0,12.0,114.0,2.0,2.0,75.0,425.0,2.0,302.0,4004.0,30.0,,,,,,,,,,,,,,28.0,24.0,82.0,0,0,3,False
McCaLu00,luke-mccaffrey-1,00-0039355,Luke McCaffrey,WR,2024,3,100,WAS,rice,74.0,198.0,4.46,36.0,121.0,,6.7,4.02,86.0,150.0,893.0,5.0,10.0,154.0,920.0,7.0,131.0,1731.0,19.0,,,,,,,,,,,,,,4.0,4.0,26.0,0,0,0,False
TrasKy00,kyle-trask-1,00-0036928,Kyle Trask,QB,2021,2,64,TAM,florida,77.0,236.0,5.1,31.5,113.0,,7.08,4.6,552.0,813.0,7386.0,69.0,15.0,132.0,54.0,8.0,1.0,4.0,0.0,,,,,,,,,,,,,,0.0,0.0,7.0,0,0,0,False
BortBl00,blake-bortles-1,00-0031407,Blake Bortles,QB,2014,1,3,JAX,central florida,77.0,232.0,4.93,32.5,115.0,,7.08,4.21,585.0,891.0,7598.0,56.0,19.0,195.0,561.0,15.0,1.0,-3.0,0.0,,,,,,,,,,,,,,44.0,44.0,78.0,0,0,5,False
LockJa00,jake-locker-1,00-0027946,Jake Locker,QB,2011,1,8,TEN,washington,74.0,231.0,4.51,35.0,120.0,,6.77,4.12,619.0,1148.0,7639.0,53.0,35.0,454.0,1939.0,29.0,2.0,31.0,0.0,,,,,,,,,,,,,,15.0,15.0,30.0,0,0,1,False
JohnKe06,kerryon-johnson-1,00-0034349,Kerryon Johnson,RB,2018,2,43,DET,auburn,71.0,213.0,,40.0,126.0,11.0,7.07,4.29,4.0,4.0,14.0,2.0,0.0,519.0,2494.0,32.0,55.0,478.0,2.0,,,,,,,,,,,,,,11.0,11.0,35.0,0,0,1,False
HineNy00,nyheim-hines-1,00-0034367,Nyheim Hines,RB,2018,4,104,IND,north carolina st.,68.0,198.0,4.38,35.5,119.0,,7.18,4.35,0.0,1.0,0.0,0.0,0.0,258.0,1399.0,13.0,89.0,933.0,1.0,,,,,,,,,,,,,,25.0,22.0,85.0,0,0,0,False
McClDe00,dexter-mccluster-1,00-0027651,Dexter McCluster,WR,2010,2,36,KAN,mississippi,69.0,172.0,4.53,37.5,118.0,20.0,,4.06,1.0,6.0,27.0,1.0,2.0,304.0,1955.0,15.0,130.0,1703.0,7.0,,,,,,,,,,,,,,21.0,17.0,89.0,1,0,1,False
ThomLo00,logan-thomas-1,00-0031260,Logan Thomas,QB,2014,4,120,ARI,virginia tech,78.0,248.0,4.61,35.5,118.0,,7.05,4.18,693.0,1248.0,9003.0,53.0,39.0,495.0,1359.0,24.0,2.0,11.0,1.0,,,,,,,,,,,,,,15.0,0.0,94.0,0,0,3,False
LuckAn00,andrew-luck-1,00-0029668,Andrew Luck,QB,2012,1,1,IND,stanford,76.0,234.0,4.59,36.0,124.0,,6.8,4.28,713.0,1064.0,9430.0,82.0,22.0,163.0,957.0,7.0,2.0,24.0,0.0,,,,,,,,,,,,,,72.0,72.0,86.0,4,0,5,False
MillDa02,davis-mills-1,00-0036898,Davis Mills,QB,2021,3,67,HOU,stanford,75.0,217.0,4.82,32.0,110.0,,6.95,4.4,284.0,435.0,3453.0,18.0,8.0,63.0,86.0,3.0,1.0,8.0,1.0,,,,,,,,,,,,,,17.0,17.0,44.0,0,0,2,False
GabbBl00,blaine-gabbert-1,00-0027948,Blaine Gabbert,QB,2011,1,10,JAX,missouri,76.0,234.0,4.61,33.5,120.0,,6.84,4.26,568.0,933.0,6822.0,40.0,18.0,221.0,458.0,8.0,1.0,-10.0,0.0,,,,,,,,,,,,,,17.0,7.0,69.0,0,0,2,False
JoneDa05,daniel-jones-4,00-0035710,Daniel Jones,QB,2019,1,6,NYG,duke,77.0,221.0,4.81,33.5,120.0,,7.0,4.41,757.0,1260.0,8160.0,51.0,29.0,385.0,1268.0,17.0,2.0,6.0,0.0,,,,,,,,,,,,,,52.0,40.0,83.0,0,0,5,False
WilsCa00,caleb-wilson-2,00-0035320,Caleb Wilson,TE,2019,7,254,ARI,ucla,76.0,240.0,4.56,29.0,113.0,,7.2,4.4,1.0,1.0,39.0,0.0,0.0,1.0,4.0,0.0,114.0,1675.0,5.0,,,,,,,,,,,,,,0.0,,5.0,0,0,0,False
