pfr_id,cfb_id,gsis_id,player_name,position,draft_year,draft_round,draft_pick,draft_team,college,height_in,weight_lbs,forty_yard,vertical_jump,broad_jump,bench_reps,cone_drill,shuttle,col_pass_completions,col_pass_attempts,col_pass_yards,col_pass_tds,col_pass_ints,col_rush_attempts,col_rush_yards,col_rush_tds,col_receptions,col_rec_yards,col_rec_tds,weighted_av,draft_team_av,nfl_games,pro_bowls,all_pro,seasons_started,hof,position_group,missing_outcome,missing_combine,missing_height_weight,missing_college_stats,pick_value,is_early_pick,is_day_3_pick,missing_age,speed_score,burst_score,agility_score,bmi,height_in_z,weight_lbs_z,forty_yard_z,vertical_jump_z,broad_jump_z,bench_reps_z,cone_drill_z,shuttle_z,speed_score_z,burst_score_z,agility_score_z,bmi_z,is_QB,is_WR,is_TE,dominator_rating,yards_per_reception,rec_td_rate,rec_yards_flag,completion_pct,yards_per_attempt,td_int_ratio,pass_yards_flag
MartKe01,keshawn-martin-1,00-0029415,Keshawn Martin,WR,2012,4,121,HOU,michigan st.,71.0,188.0,4.42,39.5,122.0,13.0,6.85,4.13,2312.0,3312.0,59401346.0,200.0,0.0,9181819.0,51219157113.0,102.0,11183266.0,132411394777.0,514.0,7.0,4.0,58.0,0,0,1,False,skill_pass,False,False,False,False,29.37,0,0,True,98.51418471014152,80.75,5.49,26.217813925808372,-1.2218461793350492,-1.257066266067416,-0.9925492166884944,1.4314579440375144,0.5657926577034149,-0.9049055366124238,-0.7672510678996406,-0.776445240738666,0.07912810087645182,0.9040619775253167,-0.8603472058518518,-0.9095421533473704,0,1,0,0.7210749704456492,11840.136394591706,4.5961528591021623e-05,False,,,,False
LippTo00,tony-lippett-1,00-0031594,Tony Lippett,WR,2015,5,156,MIA,michigan st.,74.0,192.0,4.61,36.0,114.0,10.0,6.92,4.13,1.0,2.0,5.0,1.0,0.0,1212.0,-30351.0,1.0,4364465.0,443926131198.0,2211.0,6.0,6.0,28.0,0,0,1,False,skill_pass,False,False,False,False,16.68,0,1,True,85.02125725197841,75.0,5.525,24.64864864864865,-0.028074387736971164,-1.098988435444261,-0.01670428712857299,0.45867138347680864,-0.5362730407797573,-1.481136605212346,-0.4642033405296057,-0.776445240738666,-1.011733223780579,-0.22898654332707685,-0.6615216102756658,-1.673449284216088,0,1,0,1.0,101713.75671428228,0.0005065913004228468,False,,,,False
BoydTy00,tyler-boyd-1,00-0033009,Tyler Boyd,WR,2016,2,55,CIN,pittsburgh,73.0,197.0,4.58,34.0,119.0,11.0,6.9,4.35,12.0,13.0,2967.0,0.0,0.0,111240.0,10863349.0,100.0,857891.0,11741261926.0,786.0,48.0,46.0,136.0,0,0,5,False,skill_pass,False,False,False,False,63.03,0,0,True,89.5435503285939,76.5,5.625,25.988177894539312,-0.4259983182696639,-0.9013911471653171,-0.1707850654801405,-0.09720665112930897,0.1525180207722253,-1.2890595823457054,-0.5507884054924707,0.5766702053231468,-0.6461198584571374,0.0665913316778954,-0.0934484800579958,-1.0213344574113168,0,1,0,0.9990756268550753,13686.193148080583,0.0009162003098295705,False,,,,False
JameRi00,richie-james-1,00-0034286,Richie James,WR,2018,7,240,SFO,middle tenn. st.,70.0,183.0,4.48,35.5,122.0,6.0,6.87,4.16,60.0,71.0,800.0,0.0,0.0,123810.0,14633957.0,140.0,10810531.0,13461625290.0,8123.0,13.0,6.0,66.0,0,0,1,False,skill_pass,False,False,False,False,0.77,0,1,True,90.85922527194069,78.75,5.515000000000001,26.254897959183673,-1.619770109867742,-1.4546635543463597,-0.6843876599853594,0.31970187482527923,0.5657926577034149,-2.2494446966789092,-0.6806660029367718,-0.5919294980938716,-0.5397516210255301,0.5099581441853538,-0.7183289232974318,-0.891488760279661,0,1,0,0.9989140935379929,1245.2325690569687,0.0007513969480315075,False,,,,False
EverGe00,gerald-everett-1,00-0033895,Gerald Everett,TE,2017,2,44,LAR,south alabama,75.0,239.0,4.62,37.5,126.0,22.0,6.99,4.33,1.0,1.0,7.0,1.0,0.0,8.0,7.0,4.0,4149.0,575717.0,84.0,22.0,10.0,124.0,0,0,3,False,skill_pass,False,False,False,False,69.87,0,0,True,104.92041371152702,81.75,5.66,29.869688888888888,0.3698495427957216,0.7584260743778105,0.03465597232194799,0.8755799094313969,1.116825506945001,0.8237876691873433,-0.1611556131595709,0.45365971022662094,0.5970518410118665,1.1011138941952983,0.1053771155181902,0.8682777907617945,0,0,1,0.9999878413962245,138.76042419860207,0.02024584237165582,False,,,,False
CrowJa00,jamison-crowder-1,00-0031941,Jamison Crowder,WR,2015,4,105,WAS,duke,68.0,185.0,4.56,37.0,115.0,10.0,7.17,4.32,101.0,211.0,21012.0,1.0,0.0,8382.0,4213719.0,10.0,147610885.0,163107413601044.0,1886.0,33.0,22.0,123.0,0,0,4,False,skill_pass,False,False,False,False,36.37,0,0,True,85.57410258866025,76.0,5.745,28.126081314878892,-2.4156179709331274,-1.3756246390347822,-0.273505584381187,0.7366104007798674,-0.3985148284693608,-1.481136605212346,0.6181099715062286,0.3921544626783579,-0.9670373934521976,-0.03193462665709535,0.5882392762032111,0.019447983850789562,0,1,0,0.999999974165988,1104982.2890841959,1.2776835529439445e-05,False,,,,False
HardJu00,justin-hardy-1,00-0031570,Justin Hardy,WR,2015,4,107,ATL,east carolina,70.0,192.0,4.56,36.5,114.0,11.0,6.63,4.21,1021.0,1234.0,5105541.0,11.0,0.0,1.0,7.0,1.0,6488114121.0,658110512841494.0,611810.0,8.0,8.0,73.0,0,0,0,False,skill_pass,False,False,False,False,35.45,0,0,True,88.81204160552848,75.25,5.42,27.54612244897959,-1.619770109867742,-1.098988435444261,-0.273505584381187,0.597640892128338,-0.5362730407797573,-1.2890595823457054,-1.7196867824911737,-0.2844032603525513,-0.7052600692909654,-0.17972356415958146,-1.2579983970042237,-0.2628898423295905,0,1,0,0.9999999999999893,101433.25172277653,9.429704665948492e-05,False,,,,False
QuinTr00,trey-quinn-1,00-0034339,Trey Quinn,WR,2018,7,256,WAS,southern methodist,71.0,203.0,4.55,33.5,116.0,17.0,6.91,4.19,1.0,2.0,34.0,0.0,1.0,21.0,110.0,0.0,175114.0,193831236.0,13.0,2.0,2.0,16.0,0,0,0,False,skill_pass,False,False,False,False,0.07,0,1,True,94.72845343652476,74.75,5.550000000000001,28.309660781590953,-1.2218461793350492,-0.6642744012305847,-0.32486584383170797,-0.23617615978083836,-0.2607566161589643,-0.13659744514586067,-0.5074958730110382,-0.40741375544907726,-0.2269365277771833,-0.2782495224945722,-0.5195033277212457,0.10881885239069107,0,1,0,0.9999994324963312,1106.8860056877234,7.423735395228251e-05,False,,,,False
HarrDw00,dwayne-harris-1,00-0028114,Dwayne Harris,WR,2011,6,176,DAL,east carolina,70.0,203.0,4.53,34.0,111.0,10.0,6.77,4.21,112.0,333.0,803538.0,101.0,0.0,20193116.0,19776149104.0,1050.0,265883101.0,2466549781123.0,21710.0,12.0,6.0,109.0,1,0,0,False,skill_pass,False,False,False,False,11.03,0,1,True,96.41247361671678,72.5,5.49,29.124285714285715,-1.619770109867742,-0.6642744012305847,-0.42758636273274997,-0.09720665112930897,-0.949547677710947,-1.481136605212346,-1.1135913277511078,-0.2844032603525513,-0.09078872069755277,-0.7216163350020306,-0.8603472058518518,0.5053977240538291,0,1,0,0.9920460351301591,9276.82042162958,8.16524251385198e-05,False,,,,False
FordJa01,jacoby-ford-1,00-0027709,Jacoby Ford,WR,2010,4,108,OAK,clemson,69.0,186.0,4.28,33.5,115.0,15.0,7.0,4.44,2.0,2.0,55.0,1.0,0.0,8141818.0,10417296122.0,2.0,12175556.0,120310710779.0,1446.0,12.0,12.0,38.0,0,0,1,False,skill_pass,False,False,False,False,35.0,0,0,True,110.85821050065599,74.25,5.720000000000001,27.464398235664778,-2.0176940404004347,-1.3361051813789935,-1.7115928489958019,-0.23617615978083836,-0.3985148284693608,-0.5207514908791422,-0.11786308067813844,1.13021743325753,1.0771042900461765,-0.37677548082956297,0.4462209936487962,-0.3026751410642299,0,1,0,0.9203132031999157,9881.331971944443,0.0001187625435750121,False,,,,False
KirkCh01,christian-kirk-1,00-0034775,Christian Kirk,WR,2018,2,47,ARI,texas a&m,70.0,201.0,4.47,35.5,115.0,20.0,7.09,4.45,0.0,2.0,0.0,0.0,0.0,1184.0,543531.0,0.0,808371.0,1009928919.0,7910.0,42.0,23.0,106.0,0,0,7,False,skill_pass,False,False,False,False,67.97,0,0,True,100.6922303260915,75.25,5.77,28.83734693877551,-1.619770109867742,-0.7433133165421622,-0.7357479194358849,0.31970187482527923,-0.3985148284693608,0.43963362345406165,0.27176971165476127,1.191722680805793,0.2552163317770938,-0.17972356415958146,0.7302575587576262,0.36570907562047994,0,1,0,0.999462102108771,1249.3383842319924,0.0097851110443101,False,,,,False
GabbBl00,blaine-gabbert-1,00-0027948,Blaine Gabbert,QB,2011,1,10,JAX,missouri,76.0,234.0,4.61,33.5,120.0,,6.84,4.26,5262301.0,13445475.0,4335933186.0,2416.0,99.0,6103112.0,22204232.0,35.0,1.0,-10.0,0.0,17.0,7.0,69.0,0,0,2,False,skill_pass,False,True,False,False,93.25,1,0,True,103.6196572758487,76.75,5.55,28.480263157894736,0.7677734733284143,0.5608287860988668,-0.01670428712857299,-0.23617615978083836,0.2902762330826218,,-0.810543600381073,0.023122977388769096,0.4918897186422125,0.11585431084539077,-0.5195033277212509,0.19187216340806387,1,0,0,,,,False,0.39138081771004746,322.4827078254952,24.404040404040405,False
KaepCo00,colin-kaepernick-1,00-0027974,Colin Kaepernick,QB,2011,2,36,SFO,nevada,77.0,233.0,4.53,32.5,115.0,,6.85,4.18,121208166233.0,225383282359.0,1923284920523022.0,17222021.0,3768.0,96161161173.0,521113011831206.0,6171620.0,1.0,6.0,1.0,45.0,45.0,69.0,0,0,4,False,skill_pass,False,True,False,False,75.07,0,0,True,110.660622427069,73.75,5.515,27.62674987350312,1.165697403861107,0.521309328443078,-0.42758636273274997,-0.5141151770838972,-0.3985148284693608,,-0.7672510678996406,-0.46891900299734574,1.0611299072921117,-0.4753014391645537,-0.7183289232974368,-0.22363848657146,1,0,0,,,,False,0.537786853418589,8533.396534085135,4570.600053078556,False
LockJa00,jake-locker-1,00-0027946,Jake Locker,QB,2011,1,8,TEN,washington,74.0,231.0,4.51,35.0,120.0,,6.77,4.12,15550230184.0,32893395332.0,206251228002265.0,1412117.0,150119.0,17256112114.0,986180388385.0,13376.0,11.0,1516.0,0.0,15.0,15.0,30.0,0,0,1,False,skill_pass,False,True,False,False,94.73,1,0,True,111.66981792821925,77.5,5.445,29.655405405405407,-0.028074387736971164,0.4422704131315005,-0.5303068816337965,0.18073236617374983,0.2902762330826218,,-1.1135913277511078,-0.8379504882869291,1.1427202326411627,0.2636432483478769,-1.1159801144498038,0.7639594736010216,1,0,0,,,,False,0.4727462770884014,6270.293045777966,9.406650723759151,False
DaltAn00,andy-dalton-1,00-0027973,Andy Dalton,QB,2011,2,35,CIN,texas christian,74.0,215.0,4.83,29.5,106.0,,6.93,4.27,222182199209.0,371307323316.0,2459224227562857.0,10112327.0,11586.0,9811311686.0,232432512435.0,5836.0,1.0,27.0,0.0,92.0,82.0,179.0,3,0,11,False,skill_pass,False,True,False,False,75.73,0,0,True,79.00961263728985,67.75,5.6,27.60135135135135,-0.028074387736971164,-0.1900409093611196,1.1132214207829114,-1.3479322289930735,-1.6383387392629296,,-0.42091080804817327,0.08462822493703208,-1.49775604040656,-1.6576129391844427,-0.2354667626124158,-0.2360030937085626,1,0,0,,,,False,0.5983781769365009,6623.15034780486,872.8057137925082,False
MahoPa00,patrick-mahomes-1,00-0033873,Patrick Mahomes,QB,2017,1,10,KAN,texas tech,74.0,225.0,4.8,30.0,114.0,,6.88,4.08,105364388.0,185573591.0,154746535052.0,163641.0,41510.0,46131131.0,104456285.0,1012.0,1.0,3.0,0.0,115.0,115.0,126.0,6,2,7,False,skill_pass,False,True,False,False,93.25,1,0,True,84.77105034722223,72.0,5.48,28.885135135135137,-0.028074387736971164,0.20515366719676795,0.9591406424313439,-1.208962720341544,-0.5362730407797573,,-0.6373734704553393,-1.0839714784799865,-1.0319616757904901,-0.8201422933370213,-0.9171545188736178,0.38897351085992793,1,0,0,,,,False,0.5677768449283281,833.8823116916458,3.942206697181402,False
KizeDe00,deshone-kizer-1,00-0033899,DeShone Kizer,QB,2017,2,52,CLE,notre dame,76.0,233.0,4.83,30.5,107.0,,7.4,4.53,211212.0,335361.0,28842925.0,2126.0,109.0,134129.0,520472.0,108.0,1.0,4.0,0.0,6.0,5.0,18.0,0,0,1,False,skill_pass,False,True,False,False,64.86,0,0,True,85.62437090459782,68.75,5.965,28.35855263157895,0.7677734733284143,0.521309328443078,1.1132214207829114,-1.0699932116900148,-1.500580526952533,,1.613838218579198,1.683764661191908,-0.9629733560606112,-1.4605610225144612,1.838000162682088,0.13262057257328208,1,0,0,,,,False,0.6298048968126884,86.00560291745313,19.504587155963304,False
AdamRo01,rodney-adams-1,00-0033957,Rodney Adams,WR,2017,5,170,MIN,south florida,73.0,189.0,4.44,29.5,125.0,8.0,6.98,4.28,0.0,1.0,0.0,0.0,0.0,151023.0,55281231.0,115.0,2234567.0,15323822822.0,295.0,0.0,,1.0,0,0,0,False,skill_pass,False,False,False,False,12.6,0,1,True,97.26574540109767,77.25,5.630000000000001,24.932820416588477,-0.4259983182696639,-1.2175468084116272,-0.8898286977874479,-1.3479322289930735,0.9790672946346044,-1.8652906509456277,-0.20444814564100333,0.14613347248530054,-0.021804344112982654,0.21438026918038153,-0.06504482354710776,-1.5351076811481603,0,1,0,0.9964054322794431,6857.625133638866,0.00013201662782991066,False,,,,False
PeteNa00,nathan-peterman-1,00-0033958,Nathan Peterman,QB,2017,5,171,BUF,pittsburgh,74.0,226.0,4.82,31.0,110.0,,7.14,4.31,1010193185.0,2320314306.0,454922872855.0,2027.0,2087.0,698672.0,-613233286.0,113.0,1.0,-211.0,0.0,3.0,2.0,15.0,0,0,0,False,skill_pass,False,True,False,False,12.33,0,1,True,83.74334070472057,70.5,5.725,29.013513513513512,-0.028074387736971164,0.2446731248525567,1.0618611613323903,-0.9310237030384854,-1.0873058900213435,,0.4882323740619274,0.3306492151300895,-1.1150488120296995,-1.1157201683419935,0.47462465015967414,0.45147117131677544,1,0,0,,,,False,0.4353691146013216,196.06088350989117,0.9712505989458553,False
TrubMi00,mitch-trubisky-1,00-0033869,Mitchell Trubisky,QB,2017,1,2,CHI,north carolina,74.0,222.0,4.67,27.5,116.0,,6.87,4.25,4240304.0,7847446.0,4595553748.0,5630.0,406.0,111693.0,30101308.0,35.0,1.0,8.0,0.0,40.0,34.0,82.0,1,0,4,False,skill_pass,False,True,False,False,99.24,1,0,True,93.35024193638235,71.75,5.5600000000000005,28.5,-0.028074387736971164,0.0865952942294017,0.2914572695745574,-1.9038102635991911,-0.2607566161589643,,-0.6806660029367718,-0.038382270159493886,-0.3383606518128712,-0.8694052725045167,-0.46269601469947974,0.20148052948938025,1,0,0,,,,False,0.540341915063831,585.6113884695734,13.866995073891626,False
ThomLo00,logan-thomas-1,00-0031260,Logan Thomas,QB,2014,4,120,ARI,virginia tech,78.0,248.0,4.61,35.5,118.0,,7.05,4.18,12234220227.0,26391429402.0,107301329762907.0,191816.0,101613.0,6153174162.0,22469524344.0,1194.0,11.0,29.0,10.0,15.0,0.0,94.0,0,0,3,False,skill_pass,False,True,False,False,29.79,0,0,True,109.81912395047212,76.75,5.615,28.656147271531886,1.5636213343937997,1.1141011932799092,-0.01670428712857299,0.31970187482527923,0.014759808461828759,,0.09859958172902764,-0.46891900299734574,0.9930973661164759,0.11585431084539077,-0.15025579307976178,0.27749675029488297,1,0,0,,,,False,0.4635679273238934,4065.7642346107814,1.8877112180528082,False
McNuMa00,marvin-mcnutt-1,00-0029424,Marvin McNutt,WR,2012,6,194,PHI,iowa,75.0,216.0,4.48,37.0,122.0,,7.15,4.07,1000.0,3111.0,10000.0,0.0,1000.0,116.0,558.0,0.0,1345382.0,116748611315.0,8812.0,0.0,0.0,5.0,0,0,0,False,skill_pass,False,True,False,False,6.94,0,1,True,107.24367573081524,79.5,5.61,26.9952,0.3698495427957216,-0.15052145170533082,-0.6843876599853594,0.7366104007798674,0.5657926577034149,,0.5315249065433636,-1.1454767260282495,0.7848803676043558,0.6577470816878399,-0.17865944959064478,-0.5310920473216201,0,1,0,0.9999999952204999,86777.29545586309,0.0065498126182749585,False,,,,False
RobiDe01,demarcus-robinson-3,00-0032775,Demarcus Robinson,WR,2016,4,126,KAN,florida,73.0,203.0,4.59,34.5,123.0,,6.77,4.19,0.0,1.0,0.0,0.0,0.0,11.0,31.0,0.0,55348.0,23810522.0,72.0,27.0,13.0,161.0,0,0,3,False,skill_pass,False,True,False,False,27.34,0,0,True,91.46928650309765,78.75,5.48,26.77969600300244,-0.4259983182696639,-0.6642744012305847,-0.11942480602961951,0.04176285752222043,0.7035508700138113,,-1.1135913277511078,-0.40741375544907726,-0.4904300631349061,0.5099581441853538,-0.9171545188736178,-0.6360045396086842,0,1,0,0.9999986980562778,430.1966105369661,0.0013008600130086,False,,,,False
MayfBa00,baker-mayfield-1,00-0034855,Baker Mayfield,QB,2018,1,1,CLE,oklahoma,73.0,215.0,4.84,29.0,111.0,,7.0,4.28,218269254285.0,340395358404.0,2315370039654627.0,12364043.0,9786.0,881417897.0,190405177311.0,3765.0,1.0,2.0,1.0,80.0,35.0,123.0,2,0,6,False,skill_pass,False,True,False,False,100.0,1,0,True,78.35866151960367,70.0,5.640000000000001,28.36273221992869,-0.4259983182696639,-0.1900409093611196,1.1645816802334323,-1.486901737644603,-0.949547677710947,,-0.11786308067813844,0.14613347248530054,-1.5503834187666587,-1.2142461266769844,-0.008237510525341774,0.1346552959965811,1,0,0,,,,False,0.6412227690424204,6802.002384846323,1263.4419578990394,False
AlleJo02,josh-allen-7,00-0034857,Josh Allen,QB,2018,1,7,BUF,wyoming,77.0,237.0,4.75,33.5,119.0,,6.9,4.4,4209152.0,6373270.0,5132031812.0,2816.0,156.0,314392.0,40512204.0,75.0,11.0,42.0,10.0,111.0,111.0,128.0,4,0,7,False,skill_pass,False,True,False,False,95.47,1,0,True,93.11162437366195,76.25,5.65,28.10102884128858,1.165697403861107,0.679387159066233,0.7023393451787344,-0.23617615978083836,0.1525180207722253,,-0.5507884054924707,0.8841964430644728,-0.3576521414738581,0.017328352510400026,0.048569802496424216,0.0072518414175470215,1,0,0,,,,False,0.6604383620966945,805.243118838524,18.05128205128205,False
FinlRy00,ryan-finley-1,00-0035652,Ryan Finley,QB,2019,4,104,CIN,north carolina st.,76.0,213.0,4.73,30.5,116.0,,7.2,4.2,1246243311300.0,2770402478447.0,1.614853055351436e+17,21181721.0,148610.0,722746940.0,31429419420.0,131.0,2.0,18.0,0.0,2.0,2.0,8.0,0,0,0,False,skill_pass,False,True,False,False,36.83,0,0,True,85.10695181893301,73.25,5.7,25.924342105263158,0.7677734733284143,-0.2690798246726971,0.5996188262776925,-1.0699932116900148,-0.2607566161589643,,0.7479875689505298,-0.3459085079008143,-1.0048050839003448,-0.5738273974995445,0.3326063676052592,-1.0524112441223725,1,0,0,,,,False,0.4498419709754969,58289.47482954432,142.53227239082162,False
BortBl00,blake-bortles-1,00-0031407,Blake Bortles,QB,2014,1,3,JAX,central florida,77.0,232.0,4.93,32.5,115.0,,7.08,4.21,75251259.0,110399382.0,95830593581.0,62525.0,379.0,218787.0,4285272.0,186.0,1.0,-3.0,0.0,44.0,44.0,78.0,0,0,5,False,skill_pass,False,True,False,False,98.48,1,0,True,78.54712679521835,73.75,5.645,27.508180131556756,1.165697403861107,0.48178987078728924,1.6268240152881304,-0.5141151770838972,-0.3985148284693608,,0.22847717917332883,-0.2844032603525513,-1.5351465859261697,-0.4753014391645537,0.020166145985536173,-0.28136106856871046,1,0,0,,,,False,0.6816275384585033,868.0355980706486,164.9736147757256,False
PresDa01,dak-prescott-1,00-0033077,Dak Prescott,QB,2016,4,135,DAL,mississippi st.,74.0,226.0,4.79,32.5,116.0,,7.11,4.32,18156244316.0,29267396477.0,194194034493793.0,4102729.0,7115.0,32134210160.0,118829986588.0,4131410.0,22.0,5335.0,21.0,104.0,104.0,139.0,4,0,8,False,skill_pass,False,True,False,False,23.87,0,0,True,85.86108676545588,74.25,5.715,29.013513513513512,-0.028074387736971164,0.2446731248525567,0.9077803829808229,-0.5141151770838972,-0.2607566161589643,,0.35835477661763,0.3921544626783579,-0.9438356130953718,-0.37677548082956297,0.4178173371379082,0.45147117131677544,1,0,0,,,,False,0.6203573430341923,6635.1660164375,576.6309205903021,False
DobbJo00,joshua-dobbs-1,00-0033949,Joshua Dobbs,QB,2017,4,135,PIT,tennessee,75.0,216.0,4.64,33.0,122.0,,6.75,4.31,72112205225.0,121177344357.0,695120622912946.0,291527.0,66512.0,38104146150.0,189469671831.0,181112.0,11.0,584.0,11.0,9.0,0.0,27.0,0,0,0,False,skill_pass,False,True,False,False,23.87,0,0,True,93.19912276733012,77.5,5.529999999999999,26.9952,0.3698495427957216,-0.15052145170533082,0.13737649122298995,-0.37514566843236774,0.5657926577034149,,-1.2001763927139728,0.3306492151300895,-0.3505781678000075,0.2636432483478769,-0.6331179537647879,-0.5310920473216201,1,0,0,,,,False,0.595096431660943,5736.390961540256,4.38307373105605,False
ManuEJ00,ej-manuel-1,00-0030526,EJ Manuel,QB,2013,1,16,BUF,florida st.,77.0,237.0,4.65,34.0,118.0,,7.08,4.21,6965203263.0,10693311387.0,81786126663392.0,241823.0,64810.0,4441110103.0,195170151310.0,2144.0,0.0,11.0,0.0,10.0,10.0,30.0,0,0,1,False,skill_pass,False,True,False,False,88.88,1,0,True,101.38332493752671,76.0,5.645,28.10102884128858,1.165697403861107,0.679387159066233,0.18873675067351547,-0.09720665112930897,0.014759808461828759,,0.22847717917332883,-0.2844032603525513,0.3110891870659916,-0.03193462665709535,0.020166145985536173,0.0072518414175470215,1,0,0,,,,False,0.6513607442001259,7648.344250296543,3.7312606079308748,False
LockDr00,drew-lock-1,00-0035704,Drew Lock,QB,2019,2,42,DEN,missouri,76.0,228.0,4.69,31.0,112.0,,7.03,4.12,129237242275.0,263434419437.0,1332339939643498.0,4234428.0,810138.0,52524455.0,28123111175.0,1116.0,1.0,21.0,1.0,14.0,12.0,41.0,0,0,1,False,skill_pass,False,True,False,False,71.15,0,0,True,94.24828837348845,71.5,5.575,27.75,0.7677734733284143,0.32371204016413424,0.394177788475604,-0.9310237030384854,-0.8117894654005504,,0.012014516766162744,-0.8379504882869291,-0.2657563834639435,-0.918668251672012,-0.3774850451668308,-0.16363738160063201,1,0,0,,,,False,0.4905860158714261,5057.5772994695,5.2267983973100876,False
WillJa01,james-williams-5,00-0019491,James Williams,WR,2000,6,175,SEA,marshall,71.0,180.0,4.59,36.0,123.0,,7.22,4.16,0.0,1.0,0.0,0.0,0.0,10292122.0,585395563.0,6112.0,487183.0,342482613.0,134.0,4.0,4.0,30.0,0,0,0,False,skill_pass,False,True,False,False,11.28,0,1,True,81.10577128353486,79.5,5.6899999999999995,25.102162269390995,-1.2218461793350492,-1.573221927313726,-0.11942480602961951,0.45867138347680864,0.7035508700138113,,0.8345726339133946,-0.5919294980938716,-1.3282881169611744,0.6577470816878399,0.2757990545834882,-1.452668023074337,0,1,0,0.3691029941844435,702.9855577883465,0.00027505064831900947,False,,,,False
McClDe00,dexter-mccluster-1,00-0027651,Dexter McCluster,WR,2010,2,36,KAN,mississippi,69.0,172.0,4.53,37.5,118.0,20.0,,4.06,1.0,51.0,27.0,1.0,20.0,86109181.0,68636551169.0,1068.0,15274444.0,232326625520.0,1213.0,21.0,17.0,89.0,1,0,1,False,skill_pass,False,True,False,False,75.07,0,0,True,81.68938651268614,77.75,,25.397185465238394,-2.0176940404004347,-1.889377588560036,-0.42758636273274997,0.8755799094313969,0.014759808461828759,0.43963362345406165,,-1.206981973576518,-1.2811046362868737,0.3129062275153723,,-1.3090436857531342,0,1,0,0.7719436911714768,15210.152691646255,7.941369257041369e-05,False,,,,False
JoneDa05,daniel-jones-4,00-0035710,Daniel Jones,QB,2019,1,6,NYG,duke,77.0,221.0,4.81,33.5,120.0,,7.0,4.41,263257237.0,415453392.0,279526912674.0,151422.0,9119.0,120161104.0,431518319.0,773.0,11.0,6.0,0.0,52.0,40.0,83.0,0,0,5,False,skill_pass,False,True,False,False,96.22,1,0,True,82.57374159286897,76.75,5.705,26.203912970146735,1.165697403861107,0.047075836573612945,1.010500901881865,-0.23617615978083836,0.2902762330826218,,-0.11786308067813844,0.9457016906127357,-1.2096072716692514,0.11585431084539077,0.3610100241161422,-0.9163094705384793,1,0,0,,,,False,0.6336625047942803,672.8237584686756,16.60511020945279,False
LuckAn00,andrew-luck-1,00-0029668,Andrew Luck,QB,2012,1,1,IND,stanford,76.0,234.0,4.59,36.0,124.0,,6.8,4.28,162263288.0,288372404.0,257533383517.0,133237.0,4810.0,615547.0,354453150.0,232.0,11.0,1113.0,0.0,72.0,72.0,86.0,4,0,5,False,skill_pass,False,True,False,False,100.0,1,0,True,105.43750266859533,80.0,5.54,28.480263157894736,0.7677734733284143,0.5608287860988668,-0.11942480602961951,0.45867138347680864,0.8413090823242079,,-0.9837137303068066,0.14613347248530054,0.6388568789787608,0.7562730400228306,-0.5763106407430167,0.19187216340806387,1,0,0,,,,False,0.5626866015931261,893.0583507463494,27.7,False
HursHa00,hayden-hurst-1,00-0034830,Hayden Hurst,TE,2018,1,25,BAL,south carolina,76.0,250.0,4.67,31.5,120.0,,7.19,4.37,20.0,21.0,210.0,0.0,0.0,29.0,930.0,1.0,84844.0,106616559.0,12.0,17.0,6.0,88.0,0,0,1,False,skill_pass,False,True,False,False,82.52,1,0,True,105.12414632475489,75.75,5.78,30.42763157894737,0.7677734733284143,1.1931401085914868,0.2914572695745574,-0.7920541943869559,0.2902762330826218,,0.7046950364690973,0.6996807004196783,0.6135229907331331,-0.08119760582459072,0.7870648717793972,1.139897616764588,0,0,1,0.9999912772284479,1256.6187237753995,0.0001414360473339305,False,,,,False
KafkMi00,mike-kafka-1,00-0027722,Mike Kafka,QB,2010,4,122,PHI,northwestern,75.0,225.0,4.93,32.0,110.0,,6.96,4.37,55232319.0,96346492.0,494113303430.0,10216.0,50312.0,48268150.0,2638321299.0,2018.0,1.0,24.0,1.0,0.0,0.0,4.0,0,0,0,False,skill_pass,False,True,False,False,28.96,0,0,True,76.17717038329366,71.0,5.665,28.12,0.3698495427957216,0.20515366719676795,1.6268240152881304,-0.6530846857354266,-1.0873058900213435,,-0.2910332106038721,0.6996807004196783,-1.726750209299058,-1.0171942100070028,0.1337807720290732,0.016487454537107857,1,0,0,,,,False,0.5732675663998228,5128.503313125298,0.20305294959453013,False
MariMa01,marcus-mariota-1,00-0032268,Marcus Mariota,QB,2015,1,2,TEN,oregon,76.0,222.0,4.52,36.0,121.0,,6.87,4.11,230245304.0,336386445.0,267736654454.0,323142.0,644.0,10696135.0,752715770.0,5915.0,11.0,226.0,11.0,60.0,43.0,104.0,0,0,5,False,skill_pass,False,True,False,False,99.24,1,0,True,106.3724668318919,78.5,5.49,27.019736842105264,0.7677734733284143,0.0865952942294017,-0.4789466221832755,0.45867138347680864,0.4280344453930183,,-0.6806660029367718,-0.8994557358351921,0.7144458309569698,0.4606951650178584,-0.8603472058518518,-0.5191469266093279,1,0,0,,,,False,0.684466652632213,795.919866670014,501.77329192546586,False
