pfr_id,cfb_id,gsis_id,player_name,position,draft_year,draft_round,draft_pick,draft_team,college,height_in,weight_lbs,forty_yard,vertical_jump,broad_jump,bench_reps,cone_drill,shuttle,col_pass_completions,col_pass_attempts,col_pass_yards,col_pass_tds,col_pass_ints,col_rush_attempts,col_rush_yards,col_rush_tds,col_receptions,col_rec_yards,col_rec_tds,weighted_av,draft_team_av,nfl_games,pro_bowls,all_pro,seasons_started,hof,position_group,missing_outcome,missing_combine,missing_height_weight,missing_college_stats,pick_value,is_early_pick,is_day_3_pick,missing_age,speed_score,burst_score,agility_score,bmi,height_in_z,weight_lbs_z,forty_yard_z,vertical_jump_z,broad_jump_z,bench_reps_z,cone_drill_z,shuttle_z,speed_score_z,burst_score_z,agility_score_z,bmi_z,is_QB,is_WR,is_TE,dominator_rating,yards_per_reception,rec_td_rate,rec_yards_flag,completion_pct,yards_per_attempt,td_int_ratio,pass_yards_flag,_split,weighted_av_pred,surplus_value,surplus_value_percentile,pro_bowl_probability,peak_value_percentile,availability_factor,sleeper_score
,tony-jackson-2,,Tony Jackson,TE,2005,6,196,SEA,iowa,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,True,True,6.54,0,1,True,,,,,,,,,,,,,,,,,0,0,1,,,,True,,,,True,train,5.9738026,-0.5959363,0.3478114478114478,0.15429424,0.11616161616161616,0.093340665,21.18838843663132
,marquise-walker-1,,Marquis Walker,WR,2002,3,86,TAM,michigan,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,True,True,45.64,0,0,True,,,,,,,,,,,,,,,,,0,1,0,,,,True,,,,True,train,10.884118,-6.7804556,0.056902356902356906,0.18911143,0.5336700336700336,0.17006435,20.13301060250913
,eric-crouch-1,,Eric Crouch,WR,2002,3,95,STL,nebraska,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,True,True,41.12,0,0,True,,,,,,,,,,,,,,,,,0,1,0,,,,True,,,,True,train,9.850818,-7.813756,0.03838383838383838,0.18131566,0.48148148148148145,0.15391903,17.869677197652234
,tevita-ofahengaue-1,,Tevita Ofahengaue,TE,2001,7,246,ARI,byu,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,True,True,0.42,0,1,True,,,,,,,,,,,,,,,,,0,0,1,,,,True,,,,True,train,5.9738026,0.0,0.48013468013468014,0.15429424,0.11616161616161616,0.093340665,26.481317729560615
,anthony-lucas-1,,Anthony Lucas,WR,2000,4,114,GNB,arkansas,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,True,True,32.34,0,0,True,,,,,,,,,,,,,,,,,0,1,0,,,,True,,,,True,train,8.759648,-1.0948076,0.26464646464646463,0.17335732,0.39595959595959596,0.1368695,24.709587248512594
,,,Kevin McMahan,WR,2006,7,255,OAK,maine,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,True,True,0.09,0,1,True,,,,,,,,,,,,,,,,,0,1,0,,,,True,,,,True,train,5.9738026,0.0,0.48013468013468014,0.15429424,0.11616161616161616,0.093340665,26.481317729560615
,,,Muneer Moore,WR,2000,5,154,DEN,richmond,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,True,True,17.31,0,1,True,,,,,,,,,,,,,,,,,0,1,0,,,,True,,,,True,train,7.603708,-0.8402314,0.3053872053872054,0.16523042,0.2962962962962963,0.118807934,23.82218140190599
,,,Richmond Flowers III,WR,2001,7,235,JAX,chattanooga,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,True,True,1.14,0,1,True,,,,,,,,,,,,,,,,,0,1,0,,,,True,,,,True,train,5.9738026,0.0,0.48013468013468014,0.15429424,0.11616161616161616,0.093340665,26.481317729560615
,,,J.R. Russell,WR,2005,7,253,TAM,louisville,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,True,True,0.15,0,1,True,,,,,,,,,,,,,,,,,0,1,0,,,,True,,,,True,train,5.9738026,0.0,0.48013468013468014,0.15429424,0.11616161616161616,0.093340665,26.481317729560615
,,,Andy Stokes,TE,2005,7,255,NWE,william penn,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,True,True,0.09,0,1,True,,,,,,,,,,,,,,,,,0,0,1,,,,True,,,,True,train,5.9738026,0.0,0.48013468013468014,0.15429424,0.11616161616161616,0.093340665,26.481317729560615
,,,Francis St. Paul,WR,2001,6,197,STL,northern arizona,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,True,True,6.35,0,1,True,,,,,,,,,,,,,,,,,0,1,0,,,,True,,,,True,train,5.9738026,-0.5959363,0.3478114478114478,0.15429424,0.11616161616161616,0.093340665,21.18838843663132
,,,John Capel,WR,2001,7,208,CHI,florida,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,True,True,4.41,0,1,True,,,,,,,,,,,,,,,,,0,1,0,,,,True,,,,True,train,5.9738026,0.0,0.48013468013468014,0.15429424,0.11616161616161616,0.093340665,26.481317729560615
,,,Arther Love,TE,2001,6,180,NWE,south carolina st.,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,True,True,10.04,0,1,True,,,,,,,,,,,,,,,,,0,0,1,,,,True,,,,True,train,7.4826565,0.9129176,0.632996632996633,0.16439731,0.2750841750841751,0.116916515,36.44782551578701
,,,Ryan Hoag,WR,2003,7,262,OAK,gustavus adolphus,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,True,True,0.0,0,1,True,,,,,,,,,,,,,,,,,0,1,0,,,,True,,,,True,train,5.9738026,0.0,0.48013468013468014,0.15429424,0.11616161616161616,0.093340665,26.481317729560615
,,,Terry Charles,WR,2002,5,142,SDG,portland st.,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,True,True,21.33,0,1,True,,,,,,,,,,,,,,,,,0,1,0,,,,True,,,,True,train,7.912141,-0.53179836,0.36936026936026933,0.16736853,0.32794612794612793,0.1236272,27.153248195846874
,,,Michael Allan,TE,2007,7,231,KAN,whitworth,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,True,True,1.49,0,1,True,,,,,,,,,,,,,,,,,0,0,1,,,,True,,,,True,train,5.9738026,0.0,0.48013468013468014,0.15429424,0.11616161616161616,0.093340665,26.481317729560615
,,,Onomo Ojo,WR,2001,5,153,NOR,uc davis,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,True,True,17.63,0,1,True,,,,,,,,,,,,,,,,,0,1,0,,,,True,,,,True,train,7.603708,-0.8402314,0.3053872053872054,0.16523042,0.2962962962962963,0.118807934,23.82218140190599
,,,Larry Brackins,WR,2005,5,155,TAM,pearl river cc,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,True,True,16.99,0,1,True,,,,,,,,,,,,,,,,,0,1,0,,,,True,,,,True,train,7.603708,-0.8402314,0.3053872053872054,0.16523042,0.2962962962962963,0.118807934,23.82218140190599
,,,John David Booty,QB,2008,5,137,MIN,southern california,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,True,True,23.13,0,1,True,,,,,,,,,,,,,,,,,1,0,0,,,,True,,,,True,train,7.912141,-0.53179836,0.36936026936026933,0.16736853,0.32794612794612793,0.1236272,27.153248195846874
,,,Seth Burford,QB,2002,7,216,SDG,cal poly-san luis obispo,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,True,True,3.22,0,1,True,,,,,,,,,,,,,,,,,1,0,0,,,,True,,,,True,train,5.9738026,0.0,0.48013468013468014,0.15429424,0.11616161616161616,0.093340665,26.481317729560615
,,,Michael Coleman,WR,2002,7,217,ATL,widener,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,True,True,3.08,0,1,True,,,,,,,,,,,,,,,,,0,1,0,,,,True,,,,True,train,5.9738026,0.0,0.48013468013468014,0.15429424,0.11616161616161616,0.093340665,26.481317729560615
,,,Adrian McPherson,QB,2005,5,152,NOR,florida st.,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,True,True,17.95,0,1,True,,,,,,,,,,,,,,,,,1,0,0,,,,True,,,,True,train,7.603708,-0.8402314,0.3053872053872054,0.16523042,0.2962962962962963,0.118807934,23.82218140190599
,,,Wes Pate,QB,2002,7,236,BAL,s.f. austin,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,True,True,1.06,0,1,True,,,,,,,,,,,,,,,,,1,0,0,,,,True,,,,True,train,5.9738026,0.0,0.48013468013468014,0.15429424,0.11616161616161616,0.093340665,26.481317729560615
,,,DeVeren Johnson,WR,2002,6,208,DAL,sacred heart,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,True,True,4.41,0,1,True,,,,,,,,,,,,,,,,,0,1,0,,,,True,,,,True,train,5.9738026,-0.5959363,0.3478114478114478,0.15429424,0.11616161616161616,0.093340665,21.18838843663132
,,,Giles Cole,TE,2000,7,244,MIN,texas a&m-kingsville,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,True,True,0.53,0,1,True,,,,,,,,,,,,,,,,,0,0,1,,,,True,,,,True,train,5.9738026,0.0,0.48013468013468014,0.15429424,0.11616161616161616,0.093340665,26.481317729560615
,,,Leroy Fields,WR,2000,7,246,DEN,jackson st.,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,True,True,0.42,0,1,True,,,,,,,,,,,,,,,,,0,1,0,,,,True,,,,True,train,5.9738026,0.0,0.48013468013468014,0.15429424,0.11616161616161616,0.093340665,26.481317729560615
,,,Casey Bramlet,QB,2004,7,218,CIN,wyoming,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,True,True,2.95,0,1,True,,,,,,,,,,,,,,,,,1,0,0,,,,True,,,,True,train,5.9738026,0.0,0.48013468013468014,0.15429424,0.11616161616161616,0.093340665,26.481317729560615
,,,Joey Jamison,WR,2000,5,151,GNB,texas southern,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,True,True,18.27,0,1,True,,,,,,,,,,,,,,,,,0,1,0,,,,True,,,,True,train,7.603708,-0.8402314,0.3053872053872054,0.16523042,0.2962962962962963,0.118807934,23.82218140190599
,,,JaJuan Seider,QB,2000,6,205,SDG,florida a&m,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,True,True,4.9,0,1,True,,,,,,,,,,,,,,,,,1,0,0,,,,True,,,,True,train,5.9738026,-0.5959363,0.3478114478114478,0.15429424,0.11616161616161616,0.093340665,21.18838843663132
,,,Desmond Kitchings,WR,2000,7,208,KAN,furman,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,True,True,4.41,0,1,True,,,,,,,,,,,,,,,,,0,1,0,,,,True,,,,True,train,5.9738026,0.0,0.48013468013468014,0.15429424,0.11616161616161616,0.093340665,26.481317729560615
,,,Giovanni Carmazzi,QB,2000,3,65,SFO,hofstra,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_pass,True,True,True,True,57.11,0,0,True,,,,,,,,,,,,,,,,,1,0,0,,,,True,,,,True,train,15.937536,-1.7270374,0.20673400673400674,0.23092008,0.6444444444444445,0.249024,30.75713090954807
BrowDy00,dyami-brown-1,00-0036626,Dyami Brown,WR,2021,3,82,WAS,north carolina,72.0,189.0,4.46,35.0,128.0,18.0,6.87,4.35,1.0,1.0,18.0,0.0,0.0,1.0,2.0,0.0,175154.0,17310341084.0,1128.0,7.0,6.0,77.0,0,0,0,False,skill_pass,False,False,False,False,47.73,0,0,True,95.53276880501686,81.5,5.609999999999999,25.63020833333333,-0.8239222488023566,-1.2175468084116272,-0.7871081788864059,0.1807323661737498,1.392341931565794,0.0554795777207801,-0.6806660029367718,0.5766702053231468,-0.1619101255352828,1.0518509150278028,-0.1786594495906498,-1.1956025886397643,0,1,0,0.999999999884462,98829.26501250328,0.0064400470443152,False,,,,False,holdout,18.441996,0.77742195,0.6141414141414141,0.25390357,0.6821548821548822,0.28815618,49.04994912154547
RodgAm00,amari-rodgers-1,00-0036991,Amari Rodgers,WR,2021,3,85,GNB,clemson,69.0,212.0,4.52,33.0,121.0,19.0,7.07,4.31,1.0,111.0,8.0,0.0,0.0,312.0,-9550.0,1.0,19553077.0,1235754261020.0,447.0,2.0,1.0,35.0,0,0,0,False,skill_pass,False,False,False,False,46.16,0,0,True,101.58091427189676,77.0,5.69,31.30350766645663,-2.0176940404004347,-0.3085992823284858,-0.4789466221832755,-0.3751456684323677,0.4280344453930183,0.2475566005874208,0.1851846466918963,0.3306492151300895,0.327063671750457,0.1651172900128861,0.2757990545834882,1.566295013358019,0,1,0,1.0,63199.98949628235,2.286085202855796e-05,False,,,,False,holdout,10.245024,-7.41955,0.04579124579124579,0.18425985,0.503030303030303,0.1600785,18.779022743204226
PearRi00,ricky-pearsall-1,00-0039916,Ricky Pearsall,WR,2024,1,31,SFO,florida,73.0,189.0,4.41,42.0,129.0,17.0,6.64,4.05,12.0,12.0,5259.0,1.0,0.0,13683.0,1334411362.0,1112.0,76483364.0,12886580661970.0,1454.0,8.0,8.0,20.0,0,0,0,False,skill_pass,False,False,False,False,78.41,1,0,True,99.93956204954831,85.5,5.345,24.93282041658848,-0.4259983182696639,-1.2175468084116272,-1.0439094761390153,2.126305487295161,1.5301001438761903,-0.1365974451458606,-1.676394250009741,-1.2684872211247809,0.1943654366897952,1.8400585817077288,-1.6840532446674787,-1.5351076811481603,0,1,0,0.9998964602610736,168488.6750270294,1.901067008506582e-05,False,,,,False,holdout,35.96025,-0.3632431,0.39865319865319865,0.44967413,0.9198653198653198,0.5618789,54.57449577221966
ToneKa00,kadarius-toney-1,00-0036913,Kadarius Toney,WR,2021,1,20,NYG,florida,71.0,193.0,4.39,39.5,136.0,9.0,6.88,4.25,1101.0,2112.0,5020012.0,100.0,0.0,14211219.0,12024059161.0,1001.0,15251070.0,152260194984.0,1110.0,7.0,3.0,35.0,0,0,0,False,skill_pass,False,False,False,False,86.02,1,0,True,103.9271992805768,87.75,5.565,26.915096211069237,-1.2218461793350492,-1.0594689777884725,-1.1466299950400618,1.4314579440375144,2.494407630048966,-1.6732136280789869,-0.6373734704553393,-0.0383822701594938,0.5167535356089596,2.283425394215187,-0.4342923581886018,-0.5700884847680161,0,1,0,0.9268094241680194,9983.574594044876,7.278177858996123e-05,False,,,,False,holdout,36.841457,0.5179634,0.5797979797979798,0.46060008,0.9292929292929293,0.5756478,62.502734469042885
BellRo01,ronnie-bell-3,00-0038647,Ronnie Bell,WR,2023,7,253,SFO,michigan,72.0,191.0,4.54,38.5,120.0,14.0,6.98,4.15,0.0,1.0,0.0,0.0,0.0,513.0,-2923.0,1.0,84726162.0,14574740176889.0,21114.0,1.0,1.0,28.0,0,0,0,False,skill_pass,False,False,False,False,0.15,0,1,True,89.91661549614079,79.25,5.565,25.901427469135804,-0.8239222488023566,-1.1385078931000496,-0.3762261032822289,1.1535189267344557,0.2902762330826218,-0.712828513745783,-0.2044481456410033,-0.6534347456421347,-0.6159586970549542,0.6084841025203445,-0.4342923581885968,-1.063566636223982,0,1,0,1.0,172021.72071583982,0.0002492028377256,False,,,,False,holdout,7.7049093,1.7311068,0.7158249158249158,0.16592956,0.31043771043771046,0.12038921,40.568126086308695
NewsDa00,dazz-newsome-1,00-0036907,Dazz Newsome,WR,2021,6,221,CHI,north carolina,70.0,190.0,4.59,34.0,121.0,12.0,7.38,4.38,1.0,1.0,43.0,0.0,0.0,8732.0,5296921.0,101.0,18447254.0,2275061018684.0,2106.0,0.0,0.0,3.0,0,0,0,False,skill_pass,False,False,False,False,2.57,0,1,True,85.61164746595347,77.5,5.88,27.259183673469387,-1.619770109867742,-1.1780273507558383,-0.1194248060296195,-0.0972066511293089,0.4280344453930183,-1.0969825594790643,1.5272531536163292,0.7611859479679413,-0.9640020066019273,0.2636432483478769,1.3551380019970671,-0.4025784907629396,0,1,0,0.9999976717509448,123327.89577700832,0.0001141633329274,False,,,,False,holdout,7.2878246,0.71808577,0.6074074074074074,0.16306347,0.2572390572390572,0.11387227,34.97979211817285
WallTy00,tylan-wallace-1,00-0036630,Tylan Wallace,WR,2021,4,131,BAL,oklahoma st.,71.0,194.0,4.48,33.0,112.0,11.0,6.97,4.25,2.0,2.0,21.0,0.0,0.0,111.0,607.0,100.0,7855359.0,1181458903917.0,1286.0,3.0,3.0,68.0,0,0,0,False,skill_pass,False,False,False,False,25.38,0,0,True,96.3207087582322,72.5,5.609999999999999,27.054552668121403,-1.2218461793350492,-1.0199495201326834,-0.6843876599853594,-0.3751456684323677,-0.8117894654005504,-1.2890595823457054,-0.2477406781224396,-0.0383822701594938,-0.0982076248155674,-0.7216163350020306,-0.1786594495906498,-0.5021977510521466,0,1,0,0.9999999994862284,150401.6435043898,0.000163709895372,False,,,,False,holdout,12.123224,2.2687683,0.7609427609427609,0.19879563,0.5777777777777777,0.18942538,49.757686279086954
GrayNo00,noah-gray-1,00-0036637,Noah Gray,TE,2021,5,162,KAN,duke,75.0,240.0,4.55,35.0,115.0,15.0,6.83,4.37,1.0,1.0,11.0,0.0,0.0,2.0,3.0,0.0,5205128.0,37234392278.0,2132.0,11.0,11.0,83.0,0,0,2,False,skill_pass,False,False,False,False,14.86,0,1,True,111.99423066387163,75.0,5.6,29.994666666666667,0.3698495427957216,0.7979455320335993,-0.3248658438317079,0.1807323661737498,-0.3985148284693608,-0.5207514908791422,-0.8538361328625055,0.6996807004196783,1.168947995863537,-0.2289865433270768,-0.2354667626124158,0.9291199576349872,0,0,1,0.9999999999194292,7153.405694922392,0.000409596075255,False,,,,False,holdout,8.50992,0.06598091,0.5151515151515151,0.17157526,0.37643097643097645,0.1329675,34.22553554686532
McCaLu00,luke-mccaffrey-1,00-0039355,Luke McCaffrey,WR,2024,3,100,WAS,rice,74.0,198.0,4.46,36.0,121.0,,6.7,4.02,946310.0,1274622.0,1424383130.0,2120.0,640.0,2462411215.0,166357132148117.0,13210.0,115871.0,125722992.0,613.0,4.0,4.0,26.0,0,0,0,False,skill_pass,False,True,False,False,38.71,0,0,True,100.08194827192244,78.5,5.359999999999999,25.41891891891892,-0.0280743877369711,-0.8618716895095284,-0.7871081788864059,0.4586713834768086,0.4280344453930183,,-1.4166390551211387,-1.4530029637695754,0.2058769210310196,0.4606951650178584,-1.59884227513483,-1.2984633214749943,0,1,0,7.557409493814103e-07,1085.0255197590425,0.0052903660104771,False,,,,False,holdout,14.404009,-3.2605648,0.13198653198653199,0.21758433,0.6222222222222222,0.22506264,26.576845404124423
StevMa00,marquez-stevenson-1,00-0036571,Marquez Stevenson,WR,2021,6,203,BUF,houston,70.0,180.0,4.48,33.0,122.0,,6.76,4.14,1.0,1.0,31.0,0.0,0.0,1493.0,1268916.0,200.0,755220.0,361019907307.0,994.0,0.0,0.0,5.0,0,0,0,False,skill_pass,False,True,False,False,5.24,0,1,True,89.36972977567937,77.5,5.449999999999999,25.824489795918367,-1.619770109867742,-1.573221927313726,-0.6843876599853594,-0.3751456684323677,0.5657926577034149,,-1.1568838602325402,-0.7149399931904031,-0.6601727109009735,0.2636432483478769,-1.0875764579389258,-1.101021732929684,0,1,0,0.9999964852034076,478032.7683416753,0.0013161727708482,False,,,,False,holdout,6.647116,0.07737732,0.5171717171717172,0.15873852,0.20875420875420875,0.10386119,30.1139474047304
TrasKy00,kyle-trask-1,00-0036928,Kyle Trask,QB,2021,2,64,TAM,florida,77.0,236.0,5.1,31.5,113.0,,7.08,4.6,14237301.0,22354437.0,16229414283.0,12543.0,78.0,56364.0,-4850.0,143.0,1.0,4.0,0.0,0.0,0.0,7.0,0,0,0,False,skill_pass,False,True,False,False,57.69,0,0,True,69.76880657352237,72.25,5.84,27.98245909934221,1.165697403861107,0.6398677014104442,2.499948425947005,-0.7920541943869559,-0.6740312530901539,,0.2284771791733288,2.1143013940297544,-2.2448465420694537,-0.7708793141695259,1.1279087499099982,-0.0504707405797051,1,0,0,,,,False,0.6368892672179577,726.0041611873294,160.80769230769232,False,holdout,23.639685,0.09649086,0.5212121212121212,0.30618504,0.7764309764309765,0.36937007,49.88820702369366
McMiJa01,jalen-mcmillan-1,00-0039855,Jalen McMillan,WR,2024,3,92,TAM,washington,73.0,197.0,4.47,37.0,127.0,,6.94,4.18,1.0,12.0,9.0,0.0,0.0,223.0,14230.0,1.0,1397945.0,164701098559.0,395.0,7.0,7.0,17.0,0,0,0,False,skill_pass,False,True,False,False,42.6,0,0,True,98.6884048469653,82.0,5.5600000000000005,25.988177894539312,-0.4259983182696639,-0.9013911471653172,-0.7357479194358849,0.7366104007798674,1.2545837192553977,,-0.377618275566737,-0.4689190029973457,0.0932132584396858,1.1503768733627937,-0.4626960146994797,-1.0213344574113168,0,1,0,0.9999999136010694,117816.5797359696,0.0002825576113509,False,,,,False,holdout,18.277542,0.61296844,0.5905723905723905,0.25234908,0.6794612794612794,0.2855866,47.97083484494325
BookIa00,ian-book-1,00-0036929,Ian Book,QB,2021,4,133,NOR,notre dame,72.0,211.0,4.65,32.5,115.0,,6.99,4.19,46214240228.0,75314399353.0,456262830342830.0,4193415.0,4763.0,3895112117.0,206280546486.0,449.0,1.0,-9.0,0.0,0.0,0.0,1.0,0,0,0,False,skill_pass,False,True,False,False,24.62,0,0,True,90.26110363636344,73.75,5.59,28.613618827160494,-0.8239222488023566,-0.3481187399842746,0.1887367506735154,-0.5141151770838972,-0.3985148284693608,,-0.1611556131595709,-0.4074137554490772,-0.5881078996548278,-0.4753014391645537,-0.2922740756341818,0.256792887933829,1,0,0,,,,False,0.6136175900625986,6058.108864472484,880.4146546294352,False,holdout,15.7407255,5.8862696,0.8848484848484849,0.2291771,0.6430976430976431,0.24594884,57.758411177982794
AustCa00,calvin-austin-iii-1,00-0037837,Calvin Austin III,WR,2022,4,138,PIT,memphis,68.0,170.0,4.32,39.0,135.0,,6.65,4.07,1.0,1.0,7.0,0.0,0.0,1421.0,8331469.0,1101.0,2176374.0,2431510531149.0,3118.0,12.0,12.0,48.0,0,0,0,False,skill_pass,False,True,False,False,22.76,0,0,True,97.62115232452896,87.0,5.36,25.84558823529412,-2.415617970933128,-1.9684165038716133,-1.506151811193713,1.292488435385985,2.356649417738569,,-1.633101717528305,-1.1454767260282497,0.0069292030352283,2.135636456712701,-1.5988422751348248,-1.090750508780174,0,1,0,0.999996573553622,1117230.095171602,0.0014326581736411,False,,,,False,holdout,11.002631,1.1481752,0.6632996632996633,0.19002181,0.5393939393939394,0.17191611,44.558624047773456
ShakKh00,khalil-shakir-1,00-0037261,Khalil Shakir,WR,2022,5,148,BUF,boise st.,72.0,196.0,4.43,34.5,124.0,,7.28,4.21,220.0,221.0,10100.0,10.0,1.0,14191721.0,7066147130.0,1300.0,16635277.0,1708727191117.0,1667.0,25.0,25.0,62.0,0,0,2,False,skill_pass,False,True,False,False,19.27,0,1,True,101.78204258119828,79.25,5.745,26.57947530864197,-0.8239222488023566,-0.940910604821106,-0.9411889572379736,0.0417628575222204,0.8413090823242079,,1.094327828801997,-0.2844032603525513,0.3433242715788461,0.6084841025203445,0.5882392762032111,-0.7334767551845301,0,1,0,0.9958817026663482,102717.08677390825,0.00010020873112,False,,,,False,holdout,9.6467085,1.2027693,0.6686868686868687,0.17980568,0.46936026936026937,0.15072982,42.745390122260915
EhliSa00,sam-ehlinger-1,00-0036879,Sam Ehlinger,QB,2021,6,218,IND,texas,73.0,220.0,4.84,36.5,114.0,,7.15,4.44,158274296194.0,275424454322.0,1915329436632566.0,11253226.0,75105.0,114164163113.0,385482663378.0,21678.0,252.0,505114.0,0.0,2.0,2.0,8.0,0,0,0,False,skill_pass,False,True,False,False,2.95,0,1,True,80.18095597354794,75.25,5.795,29.022330643647965,-0.4259983182696639,0.0075563789178241,1.1645816802334323,0.597640892128338,-0.5362730407797573,,0.5315249065433636,1.13021743325753,-1.4030565656350087,-0.1797235641595814,0.8722758413120462,0.4557635608321091,1,0,0,,,,False,0.5746559309107708,6954.100867141396,149.83324678783038,False,holdout,17.388191,10.818453,0.9353535353535354,0.24405217,0.6653198653198653,0.2716905,61.035391837408646
RiddDe00,desmond-ridder-1,00-0038122,Desmond Ridder,QB,2022,3,74,ATL,cincinnati,75.0,211.0,4.52,36.0,127.0,,7.15,4.29,194179186251.0,311325281387.0,2445216422963334.0,20181930.0,5968.0,149144101110.0,583675589355.0,55126.0,2.0,8.0,1.0,13.0,12.0,25.0,0,0,1,False,skill_pass,False,True,False,False,52.04,0,0,True,101.10175901589726,81.5,5.720000000000001,26.37031111111111,0.3698495427957216,-0.3481187399842746,-0.4789466221832755,0.4586713834768086,1.2545837192553977,,0.5315249065433636,0.2076387200335635,0.2883254558298055,1.0518509150278028,0.4462209936487962,-0.8353028816875805,1,0,0,,,,False,0.6237180141166279,7854.217338436296,3381.6906836461126,False,holdout,45.99156,28.326988,0.9811447811447811,0.5743394,0.9508417508417508,0.71861815,84.12177804323157
MillDa02,davis-mills-1,00-0036898,Davis Mills,QB,2021,3,67,HOU,stanford,75.0,217.0,4.82,32.0,110.0,,6.95,4.4,157127.0,2240193.0,19431510.0,117.0,53.0,13230.0,54437.0,3.0,1.0,8.0,1.0,17.0,17.0,44.0,0,0,2,False,skill_pass,False,True,False,False,55.96,0,0,True,80.40842890674497,71.0,5.675000000000001,27.120177777777776,0.3698495427957216,-0.111001994049542,1.0618611613323905,-0.6530846857354266,-1.0873058900213437,,-0.3343257430853045,0.8841964430644728,-1.3846660846959882,-1.0171942100070028,0.1905880850508442,-0.4702498804484291,1,0,0,,,,False,0.0701399388356271,8.67403388904438,2.207547169811321,False,holdout,19.486174,1.8216,0.7225589225589225,0.26392028,0.7016835016835017,0.30447146,54.303861667963396
HutcXa00,xavier-hutchinson-1,00-0038618,Xavier Hutchinson,WR,2023,6,205,HOU,iowa st.,74.0,203.0,4.53,36.0,116.0,,6.91,4.35,10.0,11.0,490.0,10.0,0.0,2.0,18.0,0.0,6483107.0,7719871171.0,456.0,6.0,6.0,49.0,0,0,0,False,skill_pass,False,True,False,False,4.9,0,1,True,96.41247361671678,76.0,5.63,26.06081081081081,-0.0280743877369711,-0.6642744012305847,-0.4275863627327499,0.4586713834768086,-0.2607566161589643,,-0.5074958730110382,0.5766702053231468,-0.0907887206975527,-0.0319346266570953,-0.0650448235471128,-0.98597501919075,0,1,0,0.9999999976683548,1190.767200202002,7.033664568547149e-05,False,,,,False,holdout,11.562216,4.992477,0.863973063973064,0.19436559,0.5555555555555556,0.18065962,53.17053799983428
CowiJa00,jacob-cowing-1,00-0039365,Jacob Cowing,WR,2024,4,135,SFO,arizona,68.0,168.0,4.38,36.0,119.0,,7.02,4.32,1.0,1.0,-2.0,0.0,0.0,435.0,75126.0,100.0,3141698489.0,5.506911354102684e+16,337713.0,1.0,1.0,15.0,0,0,0,False,skill_pass,False,True,False,False,23.87,0,0,True,91.29412601972751,77.5,5.67,25.54152249134948,-2.415617970933128,-2.047455419183191,-1.197990254490583,0.4586713834768086,0.1525180207722253,,-0.0312780157152735,0.3921544626783579,-0.5045912447990895,0.2636432483478769,0.1621844285399561,-1.238776974464301,0,1,0,0.9999999999986358,17528452.756952908,0.0001074937652936,False,,,,False,holdout,9.911879,0.057422638,0.5117845117845118,0.18176928,0.4841750841750842,0.1548731,36.88772988271734
