pfr_id,cfb_id,gsis_id,player_name,position,draft_year,draft_round,draft_pick,draft_team,college,height_in,weight_lbs,forty_yard,vertical_jump,broad_jump,bench_reps,cone_drill,shuttle,col_pass_completions,col_pass_attempts,col_pass_yards,col_pass_tds,col_pass_ints,col_rush_attempts,col_rush_yards,col_rush_tds,col_receptions,col_rec_yards,col_rec_tds,weighted_av,draft_team_av,nfl_games,pro_bowls,all_pro,seasons_started,hof,position_group,missing_outcome,missing_combine,missing_height_weight,missing_college_stats
MoreFr00,frank-moreau-1,00-0019471,Frank Moreau,RB,2000,4,115,KAN,louisville,73.0,231.0,4.57,36.0,117.0,23.0,,,,,,,,,,,,,,1.0,1.0,14.0,0,0,0,False,skill_run,False,True,False,True
MorrMa00,maurice-morris-1,00-0021182,Maurice Morris,RB,2002,2,54,SEA,oregon,71.0,208.0,4.53,38.5,119.0,23.0,,,,,,,,,,,,,,27.0,18.0,145.0,0,0,1,False,skill_run,False,True,False,True
MortCh00,chad-morton-1,00-0019590,Chad Morton,RB,2000,5,166,NOR,southern california,68.0,182.0,4.5,36.0,121.0,18.0,,,,,,,,,,,,,,10.0,3.0,93.0,0,0,0,False,skill_run,False,True,False,True
GreeMi00,mike-green-4,00-0019576,Mike Green,RB,2000,7,213,TEN,houston,72.0,189.0,4.53,38.5,118.0,,,4.2,,,,,,,,,,,,2.0,2.0,32.0,0,0,0,False,skill_run,False,True,False,True
MaysDe00,devante-mays-1,00-0033304,Devante Mays,RB,2017,7,238,GNB,utah st.,,,,,,,,,,,,,,202.0,1225.0,12.0,2.0,17.0,0.0,0.0,0.0,8.0,0,0,0,False,skill_run,False,True,True,False
WestBr00,,00-0021216,Brian Westbrook,RB,2002,3,91,PHI,villanova,68.0,200.0,4.57,37.0,118.0,26.0,7.09,,,,,,,,,,,,,69.0,68.0,121.0,2,1,7,False,skill_run,False,True,False,True
KarnMi00,mike-karney-1,00-0022796,Mike Karney,RB,2004,5,156,NOR,arizona st.,71.0,254.0,5.02,30.0,103.0,25.0,,,,,,,,,,,,,,2.0,2.0,101.0,0,0,7,False,skill_run,False,True,False,True
MurrLa00,latavius-murray-1,00-0030513,Latavius Murray,RB,2013,6,181,OAK,central florida,,,,,,,,,,,,,,453.0,2424.0,37.0,50.0,524.0,6.0,44.0,17.0,151.0,1,0,3,False,skill_run,False,True,True,False
LattMa00,marcus-lattimore-1,00-0030497,Marcus Lattimore,RB,2013,4,131,SFO,south carolina,71.0,221.0,4.65,,,,,,,,,,,555.0,2677.0,38.0,74.0,767.0,3.0,,,,0,0,0,False,skill_run,True,True,False,False
BarbMa01,marion-barber-iii-1,00-0023544,Marion Barber III,RB,2005,4,109,DAL,minnesota,71.0,221.0,4.49,40.0,127.0,20.0,,,,,,,,,,,,,,39.0,37.0,99.0,1,0,3,False,skill_run,False,True,False,True
WillDe02,deangelo-williams-1,00-0024242,DeAngelo Williams,RB,2006,1,27,CAR,memphis,69.0,214.0,4.45,35.5,121.0,25.0,,,,,,,,,,,,,,61.0,51.0,142.0,1,0,6,False,skill_run,False,True,False,True
BatcBa00,baron-batch-1,00-0028170,Baron Batch,RB,2011,7,232,PIT,texas tech,,,,,,,,,,,,,,467.0,2501.0,27.0,140.0,1111.0,5.0,1.0,1.0,12.0,0,0,0,False,skill_run,False,True,True,False
SmitMi01,michael-smith-6,00-0029145,Michael Smith,RB,2012,7,212,TAM,utah st.,,,,,,,,,,,,,,184.0,1313.0,15.0,38.0,424.0,4.0,0.0,0.0,1.0,0,0,0,False,skill_run,False,True,True,False
BrowBr02,bryce-brown-1,00-0029429,Bryce Brown,RB,2012,7,229,PHI,kansas st.,,,,,,,,,,,,,,104.0,476.0,3.0,11.0,140.0,1.0,9.0,6.0,42.0,0,0,0,False,skill_run,False,True,True,False
BookLo00,lorenzo-booker-1,00-0025458,Lorenzo Booker,RB,2007,3,71,MIA,florida st.,70.0,191.0,4.46,35.5,121.0,26.0,,,,,,,,,,,,,,4.0,3.0,36.0,0,0,0,False,skill_run,False,True,False,True
CoxxMi00,michael-cox-1,00-0030128,Michael Cox,RB,2013,7,253,NYG,massachusetts,,,,,,,,,,,,,,217.0,879.0,7.0,14.0,74.0,0.0,0.0,0.0,18.0,0,0,0,False,skill_run,False,True,True,False
WellCh00,chris-wells-1,00-0027007,Beanie Wells,RB,2009,1,31,ARI,ohio st.,73.0,235.0,4.38,33.5,128.0,25.0,,,,,,,,,,,,,,14.0,14.0,51.0,0,0,2,False,skill_run,False,True,False,True
BellTa00,tatum-bell-1,00-0022893,Tatum Bell,RB,2004,2,41,DEN,oklahoma st.,71.0,212.0,4.37,38.5,117.0,25.0,,,,,,,,,,,,,,22.0,20.0,54.0,0,0,1,False,skill_run,False,True,False,True
ToraRy00,ryan-torain-1,00-0026279,Ryan Torain,RB,2008,5,139,DEN,arizona st.,72.0,222.0,4.61,34.0,120.0,21.0,,,,,,,,,,,,,,5.0,0.0,22.0,0,0,1,False,skill_run,False,True,False,True
HartMi00,michael-hart-1,00-0026342,Mike Hart,RB,2008,6,202,IND,michigan,69.0,206.0,4.69,28.0,110.0,23.0,,,,,,,,,,,,,,3.0,3.0,21.0,0,0,0,False,skill_run,False,True,False,True
ThomDa06,darwin-thompson-1,00-0035148,Darwin Thompson,RB,2019,6,214,KAN,utah st.,,,,,,,,,,,,,,153.0,1044.0,14.0,23.0,351.0,2.0,2.0,2.0,26.0,0,0,0,False,skill_run,False,True,True,False
SlatSt00,steve-slaton-1,00-0026229,Steve Slaton,RB,2008,3,89,HOU,west virginia,69.0,197.0,4.45,33.5,118.0,19.0,,,,,,,,,,,,,,21.0,21.0,45.0,0,0,2,False,skill_run,False,True,False,True
WilsBr00,braden-wilson-1,,Braden Wilson,RB,2013,6,204,KAN,kansas st.,75.0,251.0,4.81,,,22.0,,,,,,,,21.0,44.0,2.0,18.0,144.0,0.0,,,,0,0,0,False,skill_run,True,True,False,False
JohnQu00,quinn-johnson-1,00-0027106,Quinn Johnson,RB,2009,5,145,GNB,louisiana state,73.0,246.0,4.72,32.0,115.0,16.0,,,,,,,,,,,,,,0.0,0.0,44.0,0,0,1,False,skill_run,False,True,False,True
GillCu00,cullen-gillaspia-1,00-0035304,Cullen Gillaspia,RB,2019,7,220,HOU,texas a&m,,,,,,,,,,,,,,5.0,33.0,1.0,5.0,52.0,0.0,0.0,0.0,44.0,0,0,0,False,skill_run,False,True,True,False
AndeRo02,rodney-anderson-1,00-0035299,Rodney Anderson,RB,2019,6,211,CIN,oklahoma,72.0,224.0,,,,25.0,,,,,,,,200.0,1285.0,16.0,17.0,281.0,5.0,,,,0,0,0,False,skill_run,True,True,False,False
StewJo00,jonathan-stewart-1,00-0026153,Jonathan Stewart,RB,2008,1,13,CAR,oregon,70.0,235.0,4.46,36.5,128.0,28.0,,,,,,,,,,,,,,48.0,48.0,134.0,1,0,5,False,skill_run,False,True,False,True
HillLe00,,00-0026344,Lex Hilliard,RB,2008,6,204,MIA,montana,71.0,231.0,4.68,32.0,122.0,,7.01,4.2,,,,,,,,,,,,3.0,3.0,62.0,0,0,1,False,skill_run,False,True,False,True
ThomMa01,marcus-thomas-2,00-0026306,Marcus Thomas,RB,2008,5,166,SDG,texas-el paso,72.0,213.0,4.59,30.0,116.0,21.0,,,,,,,,,,,,,,0.0,,3.0,0,0,0,False,skill_run,False,True,False,True
JohnCh04,chris-johnson-1,00-0026164,Chris Johnson,RB,2008,1,24,TEN,east carolina,71.0,197.0,4.24,35.0,130.0,,,,,,,,,,,,,,,70.0,61.0,130.0,3,1,7,False,skill_run,False,True,False,True
OmonXa00,,00-0026319,Xavier Omon,RB,2008,6,179,BUF,nw missouri st.,71.0,228.0,4.52,31.0,112.0,17.0,,,,,,,,,,,,,,0.0,0.0,7.0,0,0,0,False,skill_run,False,True,False,True
ScotBo02,boston-scott-1,00-0034414,Boston Scott,RB,2018,6,201,NOR,louisiana tech,,,,,,,,,,,,,,287.0,1833.0,14.0,32.0,307.0,1.0,11.0,,75.0,0,0,0,False,skill_run,False,True,True,False
WillDa011,david-williams-5,00-0034427,David Williams,RB,2018,7,226,DEN,arkansas,,,,,,,,,,,,,,304.0,1450.0,13.0,37.0,435.0,2.0,0.0,,6.0,0,0,0,False,skill_run,False,True,True,False
WillMa09,marquez-williams-1,00-0033796,Marquez Williams,RB,2017,7,240,JAX,miami,,,,,,,,,,,,,,1.0,1.0,0.0,2.0,19.0,1.0,0.0,,1.0,0,0,0,False,skill_run,False,True,True,False
JohnGa01,gartrell-johnson-1,00-0027098,Gartrell Johnson,RB,2009,4,134,SDG,colorado st.,70.0,219.0,4.67,34.0,114.0,20.0,,,,,,,,,,,,,,0.0,,19.0,0,0,0,False,skill_run,False,True,False,True
WillJa05,,00-0027141,Javarris Williams,RB,2009,7,212,KAN,tennessee st.,69.0,223.0,4.51,33.5,116.0,25.0,,,,,,,,,,,,,,0.0,0.0,4.0,0,0,0,False,skill_run,False,True,False,True
HendDe01,,00-0033581,De'Angelo Henderson,RB,2017,6,203,DEN,coastal carolina,,,,,,,,,,,,,,2.0,15.0,0.0,39.0,459.0,3.0,0.0,0.0,8.0,0,0,0,False,skill_run,False,True,True,False
McFaDa00,darren-mcfadden-1,00-0026144,Darren McFadden,RB,2008,1,4,OAK,arkansas,73.0,211.0,4.33,33.0,128.0,,,,,,,,,,,,,,,39.0,32.0,103.0,0,0,4,False,skill_run,False,True,False,True
RedmJ.00,jr-redmond-1,00-0019722,J.R. Redmond,RB,2000,3,76,NWE,arizona st.,71.0,216.0,4.48,32.5,121.0,,,,,,,,,,,,,,,9.0,6.0,50.0,0,0,0,False,skill_run,False,True,False,True
DaniP.00,pj-daniels-1,00-0024346,P.J. Daniels,RB,2006,4,132,BAL,georgia tech,70.0,214.0,4.64,33.0,116.0,21.0,7.13,4.4,,,,,,,,,,,,,,,0,0,0,False,skill_run,True,False,False,True
WynnDe00,deshawn-wynn-1,00-0025615,DeShawn Wynn,RB,2007,7,228,GNB,florida,70.0,232.0,4.47,31.5,115.0,,,,,,,,,,,,,,,3.0,3.0,23.0,0,0,0,False,skill_run,False,True,False,True
CobbCe00,cedric-cobbs-1,00-0022872,Cedric Cobbs,RB,2004,4,128,NWE,arkansas,72.0,223.0,4.75,40.0,123.0,,,,,,,,,,,,,,,0.0,0.0,5.0,0,0,0,False,skill_run,False,True,False,True
WhytKe00,kerrith-whyte-1,00-0035596,Kerrith Whyte Jr,RB,2019,7,222,CHI,florida atlantic,,,,,,,,,,,,,,232.0,1358.0,11.0,22.0,227.0,2.0,1.0,,6.0,0,0,0,False,skill_run,False,True,True,False
SmalKi00,kiero-small-1,00-0031091,Kiero Small,RB,2014,7,227,SEA,arkansas,,,,,,,,,,,,,,41.0,152.0,4.0,20.0,135.0,1.0,0.0,,3.0,0,0,0,False,skill_run,False,True,True,False
SmitMu00,musa-smith-1,00-0022130,Musa Smith,RB,2003,3,77,BAL,georgia,73.0,232.0,4.45,35.5,123.0,,,,,,,,,,,,,,,6.0,6.0,49.0,0,0,0,False,skill_run,False,True,False,True
JoneKe02,kevin-jones-3,00-0022782,Kevin Jones,RB,2004,1,30,DET,virginia tech,72.0,227.0,4.38,38.0,120.0,,,,,,,,,,,,,,,27.0,26.0,64.0,0,0,4,False,skill_run,False,True,False,True
FargJu00,justin-fargas-1,00-0022093,Justin Fargas,RB,2003,3,96,OAK,southern california,73.0,219.0,4.35,,137.0,27.0,,,,,,,,,,,,,,20.0,20.0,92.0,0,0,2,False,skill_run,False,True,False,True
GordLa00,,00-0021209,Lamar Gordon,RB,2002,3,84,STL,north dakota st.,73.0,214.0,4.55,34.0,119.0,16.0,,,,,,,,,,,,,,9.0,6.0,41.0,0,0,0,False,skill_run,False,True,False,True
JohnLa00,larry-johnson-1,00-0021976,Larry Johnson,RB,2003,1,27,KAN,penn st.,73.0,228.0,4.45,,,19.0,,,,,,,,,,,,,,51.0,50.0,85.0,2,1,4,False,skill_run,False,True,False,True
SmitOn00,onterrio-smith-1,00-0022138,Onterrio Smith,RB,2003,4,105,MIN,oregon,70.0,220.0,4.48,,,19.0,,,,,,,,,,,,,,14.0,14.0,26.0,0,0,0,False,skill_run,False,True,False,True
SchmOw00,owen-schmitt-1,00-0026303,Owen Schmitt,RB,2008,5,163,SEA,west virginia,74.0,247.0,4.73,,,26.0,,,,,,,,,,,,,,1.0,0.0,74.0,0,0,0,False,skill_run,False,True,False,True
PerrCh00,chris-perry-1,00-0022926,Chris Perry,RB,2004,1,26,CIN,michigan,72.0,224.0,4.56,,,19.0,,,,,,,,,,,,,,9.0,9.0,35.0,0,0,0,False,skill_run,False,True,False,True
BrowTh01,thomas-brown-1,00-0026312,Thomas Brown,RB,2008,6,172,ATL,georgia,68.0,204.0,4.51,36.0,128.0,25.0,7.17,,,,,,,,,,,,,,,,0,0,0,False,skill_run,True,True,False,True
GurlTo01,todd-gurley-1,00-0032241,Todd Gurley,RB,2015,1,10,STL,georgia,73.0,222.0,4.52,,,17.0,,,,,,,,,,,,,,54.0,50.0,88.0,3,2,6,False,skill_run,False,True,False,True
BrowCh03,chris-brown-1,00-0022092,Chris Brown,RB,2003,3,93,TEN,colorado,77.0,329.0,5.33,,,30.0,,,,,,,,,,,,,,24.0,23.0,68.0,0,0,2,False,skill_run,False,True,False,True
SmitPa00,paul-smith-6,00-0019673,Paul Smith,RB,2000,5,132,SFO,texas-el paso,71.0,220.0,4.65,,,25.0,,,,,,,,,,,,,,3.0,2.0,79.0,0,0,0,False,skill_run,False,True,False,True
PinnAn00,andrew-pinnock-1,00-0021936,Andrew Pinnock,RB,2003,7,229,SDG,south carolina,70.0,265.0,4.62,,,22.0,,,,,,,,,,,,,,1.0,1.0,42.0,0,0,0,False,skill_run,False,True,False,True
EcheAd00,adimchinobe-echemandu-1,00-0022883,Adimchinobe Echemandu,RB,2004,7,208,CLE,california,71.0,226.0,4.58,,,15.0,,,,,,,,,,,,,,1.0,0.0,19.0,0,0,0,False,skill_run,False,True,False,True
HenrTr00,travis-henry-1,00-0020471,Travis Henry,RB,2001,2,58,BUF,tennessee,69.0,223.0,4.61,,,23.0,,,,,,,,,,,,,,41.0,27.0,90.0,1,0,4,False,skill_run,False,True,False,True
JordLa00,lamont-jordan-1,00-0020462,LaMont Jordan,RB,2001,2,49,NYJ,maryland,70.0,234.0,4.57,,,24.0,,,,,,,,,,,,,,30.0,11.0,114.0,0,0,2,False,skill_run,False,True,False,True
CaniTr00,trung-canidate-1,00-0019649,Trung Canidate,RB,2000,1,31,STL,arizona,71.0,193.0,4.41,,,18.0,,,,,,,,,,,,,,11.0,6.0,46.0,0,0,1,False,skill_run,False,True,False,True
ToefLa00,labrandon-toefield-1,00-0022057,LaBrandon Toefield,RB,2003,4,132,JAX,louisiana state,71.0,233.0,4.6,,,19.0,,,,,,,,,,,,,,5.0,5.0,45.0,0,0,0,False,skill_run,False,True,False,True
HuntTo01,tony-hunt-1,00-0025477,Tony Hunt,RB,2007,3,90,PHI,penn st.,74.0,233.0,4.68,,,24.0,,,,,,,,,,,,,,0.0,0.0,14.0,0,0,0,False,skill_run,False,True,False,True
LewiJa00,jamal-lewis-2,00-0019693,Jamal Lewis,RB,2000,1,5,BAL,tennessee,72.0,240.0,4.58,,,23.0,,,,,,,,,,,,,,69.0,53.0,131.0,1,1,9,False,skill_run,False,True,False,True
PortCl00,clinton-portis-1,00-0021179,Clinton Portis,RB,2002,2,51,DEN,miami,71.0,204.0,4.42,,,,,,,,,,,,,,,,,72.0,30.0,113.0,2,0,7,False,skill_run,False,True,False,True
McCoLe01,lesean-mccoy-1,00-0027029,LeSean McCoy,RB,2009,2,53,PHI,pittsburgh,70.0,198.0,4.5,,,,,,,,,,,,,,,,,83.0,50.0,170.0,6,2,10,False,skill_run,False,True,False,True
WellJo00,jonathan-wells-1,00-0021223,Jonathan Wells,RB,2002,4,99,HOU,ohio st.,73.0,243.0,4.52,,,,,,,,,,,,,,,,,11.0,11.0,60.0,0,0,1,False,skill_run,False,True,False,True
BensCe00,cedric-benson-1,00-0023439,Cedric Benson,RB,2005,1,4,CHI,texas,70.0,222.0,4.62,,,,,,,,,,,,,,,,,36.0,10.0,96.0,0,0,6,False,skill_run,False,True,False,True
GoreFr00,frank-gore-1,00-0023500,Frank Gore,RB,2005,3,65,SFO,miami,69.0,217.0,4.58,,,,,,,,,,,,,,,,,94.0,75.0,241.0,5,0,14,False,skill_run,False,True,False,True
DuckT.00,tj-duckett-1,00-0021376,T.J. Duckett,RB,2002,1,18,ATL,michigan st.,72.0,254.0,4.45,,,,,,,,,,,,,,,,,22.0,18.0,93.0,0,0,1,False,skill_run,False,True,False,True
McGaWi00,willis-mcgahee-1,00-0022178,Willis McGahee,RB,2003,1,23,BUF,miami,72.0,223.0,4.45,,,,,,,,,,,,,,,,,56.0,26.0,142.0,2,0,7,False,skill_run,False,True,False,True
JoneTa00,,00-0028063,Taiwan Jones,RB,2011,4,125,OAK,eastern washington,72.0,194.0,4.33,,,13.0,,,,,,,,,,,,,,3.0,3.0,139.0,0,0,0,False,skill_run,False,True,False,True
WillEd00,eddie-williams-1,00-0026947,Eddie Williams,RB,2009,7,221,WAS,idaho,73.0,239.0,4.79,,,23.0,,,,,,,,,,,,,,0.0,,6.0,0,0,0,False,skill_run,False,True,False,True
SuggLe00,lee-suggs-1,00-0022180,Lee Suggs,RB,2003,4,115,CLE,virginia tech,72.0,202.0,4.44,,,,,,,,,,,,,,,,,8.0,8.0,29.0,0,0,0,False,skill_run,False,True,False,True
MacKMa20,malaefou-mackenzie-1,00-0022109,Malaefou MacKenzie,RB,2003,7,218,JAX,southern california,70.0,233.0,4.67,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0,0,0,False,skill_run,False,True,False,True
PinnAr00,artose-pinner-1,00-0022006,Artose Pinner,RB,2003,4,99,DET,kentucky,70.0,229.0,4.68,,,,,,,,,,,,,,,,,8.0,7.0,47.0,0,0,0,False,skill_run,False,True,False,True
AskeB.00,bj-askew-1,00-0022003,B.J. Askew,RB,2003,3,85,NYJ,michigan,74.0,241.0,4.6,,,,,,,,,,,,,,,,,4.0,1.0,83.0,0,0,1,False,skill_run,False,True,False,True
DaveNa00,najeh-davenport-1,00-0021252,Najeh Davenport,RB,2002,4,135,GNB,miami,73.0,248.0,4.57,,,,,,,,,,,,,,,,,18.0,9.0,73.0,0,0,0,False,skill_run,False,True,False,True
JackSt00,steven-jackson-3,00-0022736,Steven Jackson,RB,2004,1,24,STL,oregon st.,73.0,241.0,4.55,,,,,,,,,,,,,,,,,75.0,68.0,160.0,3,0,10,False,skill_run,False,True,False,True
FinlJa00,jay-finley-1,00-0028184,Jay Finley,RB,2011,7,246,CIN,baylor,,,,,,,,,,,,,,478.0,2660.0,22.0,40.0,416.0,3.0,,,,0,0,0,False,skill_run,True,True,True,False
WileMi00,michael-wiley-1,00-0019614,Michael Wiley,RB,2000,5,144,DAL,ohio st.,71.0,193.0,4.5,,,,,,,,,,,,,,,,,4.0,4.0,42.0,0,0,0,False,skill_run,False,True,False,True
MuhaKh00,khalfani-muhammad-1,00-0033797,Khalfani Muhammad,RB,2017,7,241,TEN,california,,,,,,,,,,,,,,359.0,2073.0,11.0,55.0,571.0,3.0,,,,0,0,0,False,skill_run,True,True,True,False
BushRe00,reggie-bush-1,00-0024217,Reggie Bush,RB,2006,1,2,NOR,southern california,71.0,201.0,4.37,,,,,,,,,,,,,,,,,61.0,34.0,134.0,0,0,8,False,skill_run,False,True,False,True
BrooZa00,zac-brooks-1,00-0032808,Zac Brooks,RB,2016,7,247,SEA,clemson,,,,,,,,,,,,,,115.0,599.0,5.0,18.0,205.0,3.0,,,,0,0,0,False,skill_run,True,True,True,False
MaroLa00,laurence-maroney-1,00-0024236,Laurence Maroney,RB,2006,1,21,NWE,minnesota,72.0,217.0,4.48,,,,,,,,,,,,,,,,,26.0,25.0,49.0,0,0,0,False,skill_run,False,True,False,True
WhitLe01,lendale-white-1,00-0024260,LenDale White,RB,2006,2,45,TEN,southern california,72.0,238.0,4.49,,,,,,,,,,,,,,,,,14.0,14.0,58.0,0,0,1,False,skill_run,False,True,False,True
AlexSh00,shaun-alexander-1,00-0019647,Shaun Alexander,RB,2000,1,19,SEA,alabama,72.0,218.0,4.58,,,,,,,,,,,,,,,,,68.0,68.0,123.0,3,1,7,False,skill_run,False,True,False,True
DaynRo00,ron-dayne-1,00-0019643,Ron Dayne,RB,2000,1,11,NYG,wisconsin,71.0,259.0,4.65,,,,,,,,,,,,,,,,,23.0,10.0,96.0,0,0,1,False,skill_run,False,True,False,True
JoneTh00,thomas-jones-1,00-0019641,Thomas Jones,RB,2000,1,7,ARI,virginia,70.0,216.0,4.45,,,,,,,,,,,,,,,,,62.0,7.0,180.0,1,0,9,False,skill_run,False,True,False,True
BushMi00,michael-bush-1,00-0025487,Michael Bush,RB,2007,4,100,OAK,louisville,73.0,243.0,4.62,,,,,,,,,,,,,,,,,25.0,21.0,89.0,0,0,2,False,skill_run,False,True,False,True
FasoCi00,ciatrick-fason-1,00-0023547,Ciatrick Fason,RB,2005,4,112,MIN,florida,73.0,207.0,4.58,,,,,,,,,,,,,,,,,1.0,1.0,18.0,0,0,0,False,skill_run,False,True,False,True
BarlKe00,kevan-barlow-1,00-0020474,Kevan Barlow,RB,2001,3,80,SFO,pittsburgh,73.0,235.0,4.56,,,,,,,,,,,,,,,,,36.0,33.0,84.0,0,0,2,False,skill_run,False,True,False,True
JackJa00,james-jackson-1,00-0020430,James Jackson,RB,2001,3,65,CLE,miami,70.0,210.0,4.55,,,,,,,,,,,,,,,,,9.0,9.0,52.0,0,0,1,False,skill_run,False,True,False,True
McAlDe00,deuce-mcallister-1,00-0020527,Deuce McAllister,RB,2001,1,23,NOR,mississippi,73.0,222.0,4.41,,,,,,,,,,,,,,,,,55.0,55.0,97.0,2,0,4,False,skill_run,False,True,False,True
HousCe00,cedric-houston-1,00-0023615,Cedric Houston,RB,2005,6,182,NYJ,tennessee,71.0,225.0,4.61,,,,,,,,,,,,,,,,,5.0,5.0,20.0,0,0,0,False,skill_run,False,True,False,True
HamiJu20,justin-hamilton-1,00-0024436,Justin Hamilton,RB,2006,7,222,CLE,virginia tech,,,,,,,,,,,,,,,,,,,,1.0,1.0,12.0,0,0,0,False,skill_run,False,True,True,True
RunnJ.00,jd-runnels-1,00-0024409,J.D. Runnels,RB,2006,6,195,CHI,oklahoma,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0,0,0,False,skill_run,False,True,True,True
AndeMi00,mike-anderson-7,00-0019594,Mike Anderson,RB,2000,6,189,DEN,utah,,,,,,,,,,,,,,,,,,,,37.0,35.0,98.0,0,0,3,False,skill_run,False,True,True,True
ForsBr00,brock-forsey-1,00-0021938,Brock Forsey,RB,2003,6,206,CHI,boise st.,,,,,,,,,,,,,,,,,,,,2.0,2.0,16.0,0,0,0,False,skill_run,False,True,True,True
AlexDa21,dan-alexander-1,00-0020487,Dan Alexander,RB,2001,6,192,TEN,nebraska,,,,,,,,,,,,,,,,,,,,0.0,0.0,11.0,0,0,0,False,skill_run,False,True,True,True
BrowDe02,dee-brown-2,00-0020376,Dee Brown,RB,2001,6,175,CAR,syracuse,,,,,,,,,,,,,,,,,,,,2.0,2.0,43.0,0,0,0,False,skill_run,False,True,True,True
PerrBr01,bruce-perry-1,00-0022733,Bruce Perry,RB,2004,7,242,PHI,maryland,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,0,0,0,False,skill_run,False,True,True,True
NashDa00,damien-nash-1,00-0023576,Damien Nash,RB,2005,5,142,TEN,missouri,,,,,,,,,,,,,,,,,,,,1.0,0.0,6.0,0,0,0,False,skill_run,False,True,True,True
PassPa00,patrick-pass-1,00-0019533,Patrick Pass,RB,2000,7,239,NWE,georgia,,,,,,,,,,,,,,,,,,,,10.0,10.0,79.0,0,0,0,False,skill_run,False,True,True,True
SummFr00,frank-summers-1,00-0026926,Frank Summers,RB,2009,5,169,PIT,nevada-las vegas,,,,,,,,,,,,,,,,,,,,1.0,0.0,27.0,0,0,1,False,skill_run,False,True,True,True
BrowAa00,aaron-brown-2,00-0027129,Aaron Brown,RB,2009,6,192,DET,texas christian,,,,,,,,,,,,,,,,,,,,2.0,2.0,22.0,0,0,0,False,skill_run,False,True,True,True
StepLa00,larod-stephens-howling-1,00-0026956,LaRod Stephens-Howling,RB,2009,7,240,ARI,pittsburgh,,,,,,,,,,,,,,,,,,,,9.0,9.0,58.0,0,0,0,False,skill_run,False,True,True,True
PatrAl00,allen-patrick-1,00-0026380,Allen Patrick,RB,2008,7,240,BAL,oklahoma,73.0,198.0,4.55,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_run,True,True,False,True
DImpRy00,ryan-dimperio-1,00-0027612,Ryan D'Imperio,RB,2010,7,237,MIN,rutgers,,,,,,,,,,,,,,,,,,,,0.0,0.0,12.0,0,0,0,False,skill_run,False,True,True,True
ONeaOr00,oren-oneal-1,00-0025562,Oren O'Neal,RB,2007,6,175,OAK,arkansas st.,,,,,,,,,,,,,,,,,,,,0.0,0.0,18.0,0,0,0,False,skill_run,False,True,True,True
MauiRe00,reagan-mauia-1,00-0025568,Reagan Maui'a,RB,2007,6,181,MIA,hawaii,,,,,,,,,,,,,,,,,,,,0.0,0.0,39.0,0,0,1,False,skill_run,False,True,True,True
KariDe00,,00-0027779,Deji Karim,RB,2010,6,180,JAX,southern illinois,,,,,,,,,,,,,,,,,,,,4.0,3.0,33.0,0,0,0,False,skill_run,False,True,True,True
RichDa00,,00-0029612,Daryl Richardson,RB,2012,7,252,STL,abilene christian,,,,,,,,,,,,,,,,,,,,7.0,7.0,27.0,0,0,0,False,skill_run,False,True,True,True
JuszKy00,,00-0029892,Kyle Juszczyk,RB,2013,4,130,BAL,harvard,,,,,,,,,,,,,,,,,,,,21.0,5.0,206.0,10,2,11,False,skill_run,False,True,True,True
MassCh00,,00-0021345,Chris Massey,RB,2002,7,243,STL,marshall,,,,,,,,,,,,,,,,,,,,13.0,13.0,141.0,0,0,0,False,skill_run,False,True,True,True
CannTr00,,00-0034164,Trenton Cannon,RB,2018,6,204,NYJ,virginia st.,,,,,,,,,,,,,,,,,,,,2.0,2.0,48.0,0,0,0,False,skill_run,False,True,True,True
HighTi00,,00-0026289,Tim Hightower,RB,2008,5,149,ARI,richmond,,,,,,,,,,,,,,,,,,,,26.0,18.0,77.0,0,0,2,False,skill_run,False,True,True,True
WardDe01,derrick-ward-1,00-0022770,Derrick Ward,RB,2004,7,235,NYJ,ottawa (ks),,,,,,,,,,,,,,,,,,,,25.0,,93.0,0,0,0,False,skill_run,False,True,True,True
MireBr00,brandon-miree-1,00-0022773,Brandon Miree,RB,2004,7,247,DEN,pittsburgh,,,,,,,,,,,,,,,,,,,,0.0,,10.0,0,0,0,False,skill_run,False,True,True,True
ArmaAl00,,00-0033296,Alex Armah,RB,2017,6,192,CAR,west georgia,,,,,,,,,,,,,,,,,,,,0.0,0.0,78.0,0,0,0,False,skill_run,False,True,True,True
CramCa00,,00-0022886,Casey Cramer,RB,2004,7,228,TAM,dartmouth,,,,,,,,,,,,,,,,,,,,0.0,,36.0,0,0,0,False,skill_run,False,True,True,True
VakaFu00,fui-vakapuna-1,00-0027143,Fui Vakapuna,RB,2009,7,215,CIN,byu,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_run,True,True,True,True
BannSh00,,00-0028161,Shane Bannon,RB,2011,7,223,KAN,yale,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_run,True,True,True,True
,thomas-hamner-1,,Thomas Hamner,RB,2000,6,171,PHI,minnesota,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False,skill_run,True,True,True,True
