pfr_id,cfb_id,gsis_id,player_name,position,draft_year,draft_round,draft_pick,draft_team,college,height_in,weight_lbs,forty_yard,vertical_jump,broad_jump,bench_reps,cone_drill,shuttle,col_pass_completions,col_pass_attempts,col_pass_yards,col_pass_tds,col_pass_ints,col_rush_attempts,col_rush_yards,col_rush_tds,col_receptions,col_rec_yards,col_rec_tds,weighted_av,draft_team_av,nfl_games,pro_bowls,all_pro,seasons_started,hof,position_group,missing_outcome,missing_combine,missing_height_weight,missing_college_stats,pick_value,is_early_pick,is_day_3_pick,missing_age,speed_score,burst_score,agility_score,bmi,height_in_z,weight_lbs_z,forty_yard_z,vertical_jump_z,broad_jump_z,bench_reps_z,cone_drill_z,shuttle_z,speed_score_z,burst_score_z,agility_score_z,bmi_z,yards_per_carry,rush_td_rate,reception_rate,yards_from_scrimmage,rush_yards_flag,rec_yards_flag
WilkJo01,jordan-wilkins-1,00-0034400,Jordan Wilkins,RB,2018,5,169,IND,mississippi,73.0,216.0,,36.0,117.0,16.0,,4.27,1.0,2.0,31.0,1.0,0.0,279.0,1751.0,14.0,32.0,322.0,1.0,8.0,8.0,54.0,0,0,0,False,skill_run,False,True,False,False,12.87,0,1,True,,76.5,,28.494651904672548,1.1501474029961913,-0.22182812672636837,,0.46493005935345266,-0.24477912280484018,-0.8942195827429021,,0.02023103784480846,,0.0071962459606289405,,-1.1893070602529663,6.275985663082437,0.05017921146953405,0.11469534050179211,2073.0,False,False
HendDa00,darrell-henderson-1,00-0035664,Darrell Henderson,RB,2019,3,70,LAR,memphis,68.0,208.0,4.49,33.5,121.0,22.0,,,1.0,2.0,4.0,1.0,0.0,431.0,3545.0,36.0,63.0,758.0,8.0,15.0,15.0,54.0,0,0,1,False,skill_run,False,True,False,False,54.26,0,0,True,102.35474169111873,77.25,,31.622837370242216,-1.5946829023137354,-0.6747999970495051,-0.4904861522031618,-0.30753940582362194,0.41286779082533265,0.313679120648034,,,0.0006153919788735033,0.18445114646455663,,0.4734288101808465,8.22505800464037,0.08352668213457076,0.14617169373549885,4303.0,False,False
BarkSa00,saquon-barkley-1,00-0034844,Saquon Barkley,RB,2018,1,2,NYG,penn st.,72.0,233.0,4.4,41.0,,29.0,,4.24,2.0,2.0,36.0,1.0,0.0,671.0,3843.0,43.0,102.0,1195.0,8.0,65.0,40.0,106.0,3,1,6,False,skill_run,False,True,False,False,99.24,1,0,True,124.32979304692299,,,31.597029320987655,0.601181341934206,0.7407370977102972,-1.155618047736402,2.009868989707602,,1.7228942746041263,,-0.16500119177329473,2.2465917317356787,,,0.45971096329683303,5.7272727272727275,0.06408345752608048,0.15201192250372578,5038.0,False,False
JohnDu00,duke-johnson-1,00-0032257,Duke Johnson,RB,2015,3,77,CLE,miami,69.0,207.0,4.54,33.5,121.0,,,,1.0,1.0,18.0,0.0,0.0,62.0,370.0,4.0,1.0,11.0,0.0,28.0,18.0,97.0,0,0,0,False,skill_run,False,True,False,False,50.4,0,0,True,97.44889742251907,77.25,,30.565217391304348,-1.0457168412517501,-0.7314214808398971,-0.12096843246247352,-0.30753940582362194,0.41286779082533265,,,,-0.5007900416378308,0.18445114646455663,,-0.08873180837033086,5.967741935483871,0.06451612903225806,0.016129032258064516,381.0,False,False
RandJo01,joseph-randle-1,00-0030388,Joseph Randle,RB,2013,5,151,DAL,oklahoma st.,72.0,204.0,4.63,35.0,123.0,,,,2.0,2.0,37.0,0.0,0.0,564.0,3085.0,40.0,108.0,917.0,3.0,7.0,7.0,35.0,0,0,0,False,skill_run,False,True,False,False,18.27,0,1,True,88.7843049217259,79.0,,27.66435185185185,0.601181341934206,-0.9012859322110734,0.5441634630707667,0.1559422732826228,0.741691247640419,,,,-1.3863611119996577,0.5980459143070546,,-1.6306394864288702,5.469858156028369,0.07092198581560284,0.19148936170212766,4002.0,False,False
RogeSa00,sam-rogers-1,00-0033967,Sam Rogers,RB,2017,6,206,LAR,virginia tech,70.0,231.0,4.93,32.0,114.0,19.0,7.27,4.34,3.0,4.0,35.0,1.0,0.0,165.0,692.0,4.0,72.0,802.0,7.0,,,,0,0,0,False,skill_run,True,False,False,False,4.73,0,1,True,78.20856159351482,73.0,5.805,33.14142857142857,-0.49675078018976476,0.6274941301295129,2.7612697815149025,-0.7710210849298668,-0.7380143080274698,-0.2902702310474341,0.7373769162540512,0.4524395736203935,-2.4672627629634527,-0.819993289724367,0.6855730856600736,1.280611149760541,4.193939393939394,0.024242424242424242,0.43636363636363634,1494.0,False,False
ElliAn00,andre-ellington-1,00-0030287,Andre Ellington,RB,2013,6,187,ARI,clemson,69.0,199.0,4.61,34.0,122.0,,,,0.0,1.0,0.0,0.0,0.0,621.0,3436.0,33.0,59.0,505.0,2.0,18.0,17.0,65.0,0,0,1,False,skill_run,False,True,False,False,8.41,0,1,True,88.12099058929013,78.0,,29.383952951060703,-1.0457168412517501,-1.1843933511630338,0.39635637517449396,-0.15304551278820702,0.5772795192328759,,,,-1.4541556428223963,0.36170604696848435,,-0.7166136200081658,5.533011272141707,0.05314009661835749,0.09500805152979067,3941.0,False,False
WillJo07,jonathan-williams-2,00-0032975,Jonathan Williams,RB,2016,5,156,BUF,arkansas,71.0,220.0,4.56,,,16.0,,,1.0,4.0,21.0,1.0,0.0,406.0,2321.0,16.0,26.0,345.0,6.0,5.0,1.0,47.0,0,0,0,False,skill_run,False,True,False,False,16.68,0,1,True,101.76379767300139,,,30.68042055147788,0.05221528087222063,0.004657808435199999,0.02683865543379916,,,-0.8942195827429021,,,-0.059782477465094824,,,-0.027497450971709976,5.716748768472907,0.03940886699507389,0.06403940886699508,2666.0,False,False
FourLe00,leonard-fournette-1,00-0033856,Leonard Fournette,RB,2017,1,4,JAX,louisiana state,72.0,240.0,4.51,28.5,,,,,0.0,1.0,0.0,0.0,0.0,616.0,3830.0,40.0,41.0,526.0,1.0,38.0,19.0,81.0,0,0,5,False,skill_run,False,True,False,False,97.72,1,0,True,116.02059005529271,,,32.5462962962963,0.601181341934206,1.1370874842430418,-0.3426790643068891,-1.8524783361777712,,,,,1.397343508408601,,,0.9642783132306235,6.217532467532467,0.06493506493506493,0.06655844155844155,4356.0,False,False
SpilC.00,cj-spiller-1,00-0027861,C.J. Spiller,RB,2010,1,9,BUF,clemson,71.0,196.0,4.37,,,18.0,,,2.0,3.0,32.0,2.0,0.0,594.0,3474.0,30.0,122.0,1416.0,11.0,34.0,32.0,90.0,1,0,3,False,skill_run,False,True,False,False,93.99,1,0,True,107.48808340197904,,,27.33346558222575,0.05221528087222063,-1.3542578025342102,-1.3773286795808175,,,-0.4915866816125901,,,0.5252723695578464,,,-1.8065166764474496,5.848484848484849,0.050505050505050504,0.2053872053872054,4890.0,False,False
ThomDa03,daniel-thomas-1,00-0028000,Daniel Thomas,RB,2011,2,62,MIA,kansas st.,72.0,230.0,4.62,,,21.0,,,7.0,12.0,155.0,2.0,1.0,545.0,2850.0,30.0,52.0,428.0,0.0,11.0,11.0,52.0,0,0,0,False,skill_run,False,True,False,False,58.86,0,0,True,100.96943578933562,,,31.19020061728395,0.601181341934206,0.5708726463391209,0.4702599191226303,,,0.11236267008287798,,,-0.14097081996454178,,,0.24346781332520742,5.229357798165138,0.05504587155963303,0.09541284403669725,3278.0,False,False
BookDe00,devontae-booker-1,00-0032972,Devontae Booker,RB,2016,4,136,DEN,utah,71.0,219.0,4.56,,,22.0,,,1.0,1.0,25.0,1.0,0.0,560.0,2773.0,21.0,80.0,624.0,2.0,19.0,11.0,93.0,0,0,0,False,skill_run,False,True,False,False,23.5,0,0,True,101.30123495630593,,,30.54096409442571,0.05221528087222063,-0.05196367535519209,0.02683865543379916,,,0.313679120648034,,,-0.10705904126148501,,,-0.1016232520331977,4.951785714285714,0.0375,0.14285714285714285,3397.0,False,False
McKiJe00,,00-0031376,Jerick McKinnon,RB,2014,3,96,MIN,georgia southern,69.0,209.0,4.41,40.5,132.0,32.0,6.83,4.12,1.0,4.0,16.0,0.0,0.0,33.0,282.0,3.0,,,,32.0,20.0,116.0,0,0,1,False,skill_run,False,False,False,False,40.63,0,0,True,110.51517708124656,86.25,5.475,30.86053350136526,-1.0457168412517501,-0.618178513259113,-1.0817145037882656,1.855375096672187,2.221396803308308,2.326843626299594,-1.0280570270987173,-0.9059301102457239,0.8346587128150819,2.311509952511689,-1.0734537276683747,0.06823864453912881,8.545454545454545,0.09090909090909091,,282.0,False,True
DixoKe00,kenneth-dixon-1,00-0032411,Kenneth Dixon,RB,2016,4,134,BAL,louisiana tech,70.0,215.0,4.56,37.5,121.0,18.0,6.97,4.28,,,,,,801.0,4480.0,72.0,88.0,972.0,15.0,5.0,5.0,18.0,0,0,0,False,skill_run,False,False,False,False,24.24,0,0,True,99.45098408952408,79.25,5.625,30.84591836734694,-0.49675078018976476,-0.2784496105167604,0.02683865543379916,0.9284117384596975,0.41286779082533265,-0.4915866816125901,-0.466328045122837,0.08197511438418166,-0.2961652964470472,0.6571308811416972,-0.27389608524635106,0.060470208859425834,5.593008739076155,0.0898876404494382,0.10986267166042447,5452.0,False,False
SherAn00,anthony-sherman-1,00-0028074,Anthony Sherman,RB,2011,5,136,ARI,connecticut,70.0,242.0,4.74,32.5,111.0,32.0,7.23,4.41,,,,,,17.0,61.0,0.0,48.0,477.0,1.0,5.0,1.0,153.0,1,0,3,False,skill_run,False,False,False,False,23.5,0,1,True,95.88087637698538,71.75,5.82,34.71959183673469,-0.49675078018976476,1.2503304518238259,1.357102446500286,-0.6165271918944518,-1.2312494932500995,2.326843626299594,0.5768829214038028,0.8846481093959785,-0.6610507896783211,-1.1154181238975798,0.7655288499022788,2.119458046630059,3.588235294117647,0.0,2.823529411764706,538.0,False,False
MorrAl00,alfred-morris-1,00-0029141,Alfred Morris,RB,2012,6,173,WAS,florida atlantic,70.0,219.0,4.63,35.5,117.0,16.0,7.01,4.19,,,,,,711.0,3457.0,27.0,29.0,294.0,4.0,36.0,28.0,114.0,2,0,4,False,skill_run,False,False,False,False,11.8,0,1,True,95.3125626365587,76.25,5.6,31.419795918367345,-0.49675078018976476,-0.05196367535519209,0.5441634630707667,0.3104361663180377,-0.24477912280484018,-0.8942195827429021,-0.305834050272585,-0.47372157447013885,-0.7191357148914718,-0.051888720874013625,-0.4071556923166899,0.3655054440847037,4.862165963431786,0.0379746835443038,0.040787623066104076,3751.0,False,False
LewiDi00,dion-lewis-1,00-0028087,Dion Lewis,RB,2011,5,149,PHI,pittsburgh,67.0,193.0,4.56,34.5,112.0,17.0,6.9,4.18,,,,,,544.0,2860.0,30.0,52.0,405.0,1.0,31.0,1.0,102.0,0,0,2,False,skill_run,False,False,False,False,18.93,0,1,True,89.27460432222395,73.25,5.54,30.22477166406772,-2.1436489633757208,-1.5241222539053865,0.02683865543379916,0.001448380247207893,-1.0668377648425562,-0.6929031321777461,-0.7471925361107753,-0.535465651009512,-1.3362496999676357,-0.7609083228897244,-0.7269787492854966,-0.26969017188257216,5.257352941176471,0.05514705882352941,0.09558823529411764,3265.0,False,False
HenrDe00,derrick-henry-2,00-0032764,Derrick Henry,RB,2016,2,45,TEN,alabama,75.0,247.0,4.54,37.0,130.0,22.0,7.2,4.38,,,,,,603.0,3591.0,42.0,17.0,285.0,3.0,85.0,59.0,153.0,5,1,6,False,skill_run,False,False,False,False,69.23,0,0,True,116.27960223846479,83.5,5.79,30.869511111111112,2.248079525120162,1.5334378707757863,-0.12096843246247352,0.7739178454242825,1.8925733464932215,0.313679120648034,0.4565124252661129,0.6994158797778699,1.4238160397212336,1.6615753173306207,0.6056173214178731,0.07301054630757642,5.955223880597015,0.06965174129353234,0.028192371475953566,3876.0,False,False
TateBe00,ben-tate-1,00-0027890,Ben Tate,RB,2010,2,58,HOU,auburn,71.0,220.0,4.34,40.5,124.0,26.0,6.91,4.12,,,,,,678.0,3321.0,24.0,53.0,336.0,0.0,14.0,13.0,51.0,0,0,0,False,skill_run,False,False,False,False,61.22,0,0,True,124.02058010855447,82.25,5.515000000000001,30.68042055147788,0.05221528087222063,0.004657808435199999,-1.599039311425233,1.855375096672187,0.9061029760479623,1.118944922908658,-0.7070690373982133,-0.9059301102457239,2.2149883951938083,1.366150483157408,-0.8602383563558307,-0.027497450971709976,4.898230088495575,0.035398230088495575,0.07817109144542773,3657.0,False,False
RainCh00,chris-rainey-1,00-0029140,Chris Rainey,RB,2012,5,159,PIT,florida,68.0,180.0,4.36,36.5,120.0,16.0,6.5,3.93,,,,,,396.0,2464.0,13.0,69.0,795.0,6.0,1.0,1.0,18.0,0,0,0,False,skill_run,False,False,False,False,15.76,0,1,True,99.62229530604323,78.25,5.215,27.3659169550173,-1.5946829023137354,-2.2602015431804836,-1.4512322235289539,0.6194239523888676,0.24845606241778945,-0.8942195827429021,-2.3521324846132954,-2.0790675644937355,-0.2786563071479016,0.4207910138031269,-2.459353641199878,-1.7892676794876394,6.222222222222222,0.03282828282828283,0.17424242424242425,3259.0,False,False
JanoAn00,andy-janovich-1,00-0032956,Andy Janovich,RB,2016,6,176,DEN,nebraska,73.0,238.0,4.81,34.0,119.0,30.0,7.28,4.32,,,,,,45.0,271.0,3.0,5.0,87.0,0.0,2.0,2.0,77.0,0,0,1,False,skill_run,False,False,False,False,11.03,0,1,True,88.92556786924351,76.5,5.800000000000001,31.396884969037345,1.1501474029961913,1.0238445166622576,1.8744272541372469,-0.15304551278820702,0.08404433401024623,1.9242107251692824,0.7775004149666169,0.32895142054165805,-1.3719232282071796,0.0071962459606289405,0.6589211642460114,0.3533275033276819,6.022222222222222,0.06666666666666667,0.1111111111111111,358.0,False,False
DaviKn00,knile-davis-1,00-0030280,Knile Davis,RB,2013,3,96,KAN,arkansas,71.0,227.0,4.37,33.5,121.0,31.0,6.96,4.38,,,,,,349.0,1862.0,19.0,32.0,297.0,2.0,10.0,10.0,57.0,0,0,0,False,skill_run,False,False,False,False,40.63,0,0,True,124.48874965433288,77.25,5.67,31.656615750843088,0.05221528087222063,0.4010081949679446,-1.3773286795808175,-0.30753940582362194,0.41286779082533265,2.1255271757344385,-0.5064515438353991,0.6994158797778699,2.26283800909404,0.18445114646455663,-0.034028792519744895,0.4913831564587155,5.335243553008596,0.054441260744985676,0.09169054441260745,2159.0,False,False
DrakKe00,kenyan-drake-1,00-0033118,Kenyan Drake,RB,2016,3,73,MIA,alabama,73.0,210.0,4.45,34.5,123.0,10.0,7.04,4.21,,,,,,233.0,1495.0,18.0,46.0,570.0,4.0,33.0,15.0,104.0,0,0,2,False,skill_run,False,False,False,False,52.59,0,0,True,107.10487692015971,78.75,5.625,27.70313379620942,1.1501474029961913,-0.5615570294687209,-0.7861003279957137,0.001448380247207893,0.741691247640419,-2.1021182861338383,-0.1854635541348951,-0.3502334213914034,0.48610646830591003,0.5389609474724121,-0.27389608524635106,-1.6100255775931431,6.416309012875536,0.07725321888412018,0.19742489270386265,2065.0,False,False
WashDe00,deandre-washington-1,00-0032940,DeAndre Washington,RB,2016,5,143,OAK,texas tech,68.0,204.0,4.49,34.5,116.0,24.0,7.03,4.2,,,,,,605.0,3411.0,23.0,124.0,1091.0,4.0,12.0,11.0,59.0,0,0,0,False,skill_run,False,False,False,False,20.98,0,1,True,100.38638127398183,75.25,5.615,31.014705882352942,-1.5946829023137354,-0.9012859322110734,-0.4904861522031618,0.001448380247207893,-0.4091908512123834,0.7163120217783461,-0.2255870528474572,-0.4119774979307711,-0.20056233695670153,-0.2882285882125839,-0.32719992807448467,0.15018645451391965,5.63801652892562,0.03801652892561983,0.2049586776859504,4502.0,False,False
SmalWe00,wendell-smallwood-1,00-0032782,Wendell Smallwood,RB,2016,5,153,PHI,west virginia,70.0,208.0,4.47,33.5,120.0,14.0,6.83,4.28,,,,,,425.0,2462.0,12.0,68.0,618.0,0.0,10.0,9.0,56.0,0,0,1,False,skill_run,False,False,False,False,17.63,0,1,True,104.19892491456235,76.75,5.555,29.841632653061225,-0.49675078018976476,-0.6747999970495051,-0.638293240099441,-0.30753940582362194,0.24845606241778945,-1.2968524838732143,-1.0280570270987173,0.08197511438418166,0.1891014991995873,0.06628121279527151,-0.647022985043296,-0.47334145278481277,5.792941176470588,0.02823529411764706,0.16,3080.0,False,False
MattAl01,alexander-mattison-1,00-0034972,Alexander Mattison,RB,2019,3,102,MIN,boise st.,71.0,221.0,4.67,35.0,127.0,22.0,7.13,4.29,,,,,,581.0,2826.0,33.0,60.0,511.0,1.0,21.0,18.0,89.0,0,0,1,False,skill_run,False,False,False,False,37.76,0,0,True,92.92974535108333,81.0,5.71,30.819877008530053,0.05221528087222063,0.061279292225592086,0.8397776388633186,0.1559422732826228,1.399338161270592,0.313679120648034,0.17564793427817102,0.1437191909235494,-0.9626733138936083,1.0707256489841952,0.17918657879279443,0.04662835008977965,4.864027538726334,0.05679862306368331,0.10327022375215146,3337.0,False,False
BallVi00,vick-ballard-1,00-0029547,Vick Ballard,RB,2012,5,170,IND,mississippi st.,70.0,219.0,4.59,33.0,115.0,23.0,7.03,4.19,,,,,,379.0,2157.0,29.0,30.0,293.0,2.0,5.0,5.0,17.0,0,0,1,False,skill_run,False,False,False,False,12.6,0,1,True,98.67868839496742,74.0,5.61,31.419795918367345,-0.49675078018976476,-0.05196367535519209,0.24854928727821474,-0.4620332988590369,-0.5736025796199266,0.5149955712131901,-0.2255870528474572,-0.47372157447013885,-0.3750983478054078,-0.5836534223857968,-0.35385184948855153,0.3655054440847037,5.691292875989446,0.07651715039577836,0.079155672823219,2450.0,False,False
GordMe00,melvin-gordon-1,00-0032144,Melvin Gordon,RB,2015,1,15,SDG,wisconsin,73.0,215.0,4.52,35.0,126.0,19.0,7.04,4.07,,,,,,631.0,4915.0,45.0,22.0,228.0,4.0,51.0,38.0,112.0,2,0,7,False,skill_run,False,False,False,False,89.6,1,0,True,103.01838003989532,80.5,5.555,28.36273221992869,1.1501474029961913,-0.2784496105167604,-0.26877552035875274,0.1559422732826228,1.2349264328630487,-0.2902702310474341,-0.1854635541348951,-1.2146504929425679,0.06844303913082429,0.95255571531491,-0.647022985043296,-1.2594268131429966,7.789223454833597,0.07131537242472266,0.03486529318541997,5143.0,False,False
AlleAn01,anthony-allen-1,00-0028163,Anthony Allen,RB,2011,7,225,BAL,georgia tech,73.0,228.0,4.56,41.5,120.0,24.0,6.79,4.06,,,,,,546.0,3036.0,33.0,33.0,401.0,5.0,1.0,1.0,21.0,0,0,0,False,skill_run,False,False,False,False,2.1,0,1,True,105.46429940656508,80.75,5.425,30.0776881215988,1.1501474029961913,0.4576296787583367,0.02683865543379916,2.164362882743017,0.24845606241778945,0.7163120217783461,-1.1885510219489692,-1.2763945694819412,0.31843003290602806,1.0116406821495525,-1.3399729418090478,-0.3478700255726127,5.56043956043956,0.06043956043956044,0.06043956043956044,3437.0,False,False
YeldT.00,tj-yeldon-1,00-0032209,T.J. Yeldon,RB,2015,2,36,JAX,alabama,73.0,226.0,4.61,36.0,117.0,22.0,7.19,4.22,,,,,,576.0,3322.0,37.0,46.0,494.0,2.0,20.0,19.0,60.0,0,0,2,False,skill_run,False,False,False,False,75.07,0,0,True,100.0771048903496,76.5,5.705,29.81384875211109,1.1501474029961913,0.34438671117755254,0.39635637517449396,0.46493005935345266,-0.24477912280484018,0.313679120648034,0.4163889265535508,-0.28848934485203565,-0.23217215796856694,0.0071962459606289405,0.15253465737872762,-0.48810953135267166,5.767361111111111,0.0642361111111111,0.0798611111111111,3816.0,False,False
ChapSh00,shaun-chapas-1,00-0028158,Shaun Chapas,RB,2011,7,220,DAL,georgia,74.0,247.0,4.87,35.5,116.0,23.0,7.13,4.4,,,,,,40.0,155.0,3.0,26.0,221.0,4.0,0.0,0.0,6.0,0,0,0,False,skill_run,False,False,False,False,2.69,0,1,True,87.82357343903242,75.75,5.765000000000001,31.70945945945946,1.6991134640581766,1.5334378707757863,2.317848517826078,0.3104361663180377,-0.4091908512123834,0.5149955712131901,0.17564793427817102,0.8229040328566108,-1.4845533821359969,-0.17005865454329877,0.472357714347539,0.5194713663204007,3.875,0.075,0.65,376.0,False,False
GillMi00,mike-gillislee-1,00-0030433,Mike Gillislee,RB,2013,5,164,MIA,florida,71.0,208.0,4.55,30.5,119.0,15.0,7.12,4.4,,,,,,389.0,2072.0,20.0,23.0,182.0,2.0,11.0,0.0,36.0,0,0,0,False,skill_run,False,False,False,False,14.28,0,1,True,97.06166657535542,74.75,5.76,29.006943066851814,0.05221528087222063,-0.6747999970495051,-0.047064888514337176,-1.2345027640361115,0.08404433401024623,-1.0955360333080582,0.13552443556560892,0.8229040328566108,-0.5403672561194628,-0.40639852188186903,0.4457057929334674,-0.9170070637095799,5.326478149100257,0.05141388174807198,0.05912596401028278,2254.0,False,False
BestJa00,jahvid-best-1,00-0027880,Jahvid Best,RB,2010,1,30,DET,california,70.0,199.0,4.34,32.5,113.0,18.0,6.75,4.17,,,,,,364.0,2668.0,29.0,62.0,533.0,6.0,13.0,13.0,22.0,0,0,2,False,skill_run,False,False,False,False,79.09,1,0,True,112.18225200728337,72.75,5.46,28.550408163265306,-0.49675078018976476,-1.1843933511630338,-1.599039311425233,-0.6165271918944518,-0.9024260364350131,-0.4915866816125901,-1.3490450167992212,-0.5972097275488798,1.005043335806715,-0.8790782565590095,-1.1534094919105753,-1.1596707320416912,7.329670329670329,0.07967032967032966,0.17032967032967034,3201.0,False,False
CareKa00,kadeem-carey-1,00-0031057,Ka'Deem Carey,RB,2014,4,117,CHI,arizona,69.0,207.0,4.69,32.5,115.0,19.0,7.08,4.38,,,,,,743.0,4239.0,48.0,77.0,679.0,4.0,3.0,3.0,37.0,0,0,0,False,skill_run,False,False,False,False,31.05,0,0,True,85.56752497066714,73.75,5.73,30.565217391304348,-1.0457168412517501,-0.7314214808398971,0.9875847267595977,-0.6165271918944518,-0.5736025796199266,-0.2902702310474341,-0.024969559284643093,0.6994158797778699,-1.7151344806395343,-0.6427383892204392,0.28579426444906647,-0.08873180837033086,5.705248990578735,0.06460296096904442,0.10363391655450875,4918.0,False,False
BlueAl00,alfred-blue-1,00-0031075,Alfred Blue,RB,2014,6,181,HOU,louisiana state,74.0,223.0,4.63,32.0,121.0,13.0,7.15,4.5,,,,,,209.0,1253.0,11.0,16.0,105.0,0.0,18.0,18.0,73.0,0,0,1,False,skill_run,False,False,False,False,9.8,0,1,True,97.05343136051411,76.5,5.825,28.62837837837838,1.6991134640581766,0.17452225980637626,0.5441634630707667,-0.7710210849298668,0.41286779082533265,-1.4981689344383702,0.2558949317032988,1.440344798250299,-0.5412089423292883,0.0071962459606289405,0.7921807713163456,-1.1182269382126904,5.9952153110047846,0.05263157894736842,0.07655502392344497,1358.0,False,False
HomeTr00,travis-homer-1,00-0035594,Travis Homer,RB,2019,6,204,SEA,miami,70.0,201.0,4.48,39.5,130.0,17.0,7.07,4.31,,,,,,334.0,2000.0,12.0,37.0,405.0,1.0,8.0,8.0,85.0,0,0,0,False,skill_run,False,False,False,False,5.07,0,1,True,99.79619824950863,84.75,5.6899999999999995,28.83734693877551,-0.49675078018976476,-1.0711503835822498,-0.5643896961512981,1.546387310601357,1.8925733464932215,-0.6929031321777461,-0.0650930579972052,0.26720734400228485,-0.2608824284837134,1.9570001515038336,0.07257889313652241,-1.0071531144290513,5.9880239520958085,0.03592814371257485,0.11077844311377245,2405.0,False,False
BernGi00,giovani-bernard-1,00-0030456,Giovani Bernard,RB,2013,2,37,CIN,north carolina,68.0,202.0,4.53,33.5,122.0,19.0,6.91,4.12,,,,,,423.0,2481.0,25.0,92.0,852.0,6.0,42.0,41.0,135.0,0,0,2,False,skill_run,False,False,False,False,74.41,0,0,True,95.93753532303836,77.75,5.515000000000001,30.710640138408305,-1.5946829023137354,-1.0145288997918576,-0.19487197641060985,-0.30753940582362194,0.5772795192328759,-0.2902702310474341,-0.7070690373982133,-0.9059301102457239,-0.6552599202869315,0.30262108013384176,-0.8602383563558307,-0.011434723319543759,5.865248226950355,0.0591016548463357,0.21749408983451538,3333.0,False,False
